product_id,product_name,product_keywords,product_aliases,product_category,source_file
ABW810,GT-BONEWAX (2 GM),GT-BONEWAX (2 GM) BONEWAX X 2 GM Aspiron Aspiron Others Others P-1 NCV Section M,gt bonewax 2 gm;gt bonewax gm;bonewax gm;gt bonewax;bonewax;aspiron;aspiron others,Others | P-1 | NCV | Section M,EndoProducts.csv
APGA01 2347DNL,GT-Polyglycolic Acid Violet 1 X 180-40MM 1/2 Circle Round Body Taper Cut Double Needle,GT-Polyglycolic Acid Violet 1 X 180-40MM 1/2 Circle Round Body Taper Cut Double Needle POLYGLYCOLIC ACID VIOLET 1 X 180-40MM 1/2 CIRCLE ROUND BODY TAPERCUT DOUBLE NEEDLE Aspiron Aspiron Suture P-1 NCV Section M,gt polyglycolic acid violet 1 x 180 40mm 1 2 circle round body taper cut double needle;polyglycolic acid violet;gt polyglycolic acid;violet 40mm circle;40mm circle round;circle round body;cut double needle;polyglycolic acid;acid violet 40mm;round body taper;taper cut double;gt polyglycolic;body taper cut;double needle;circle round;polyglycolic;40mm circle;acid violet;violet 40mm;body taper;cut double;round body;taper cut;circle;double;needle;violet;round;taper;40mm;acid;body;cut;aspiron,Suture | P-1 | NCV | Section M,EndoProducts.csv
APGA01 2421,GT-Polyglycolic Acid Violet 1 X 90-40MM 1/2 Circle Reverse Cutting,GT-Polyglycolic Acid Violet 1 X 90-40MM 1/2 Circle Reverse Cutting POLYGLYCOLIC ACID VIOLET 1 X 90-40MM 1/2 CIRCLE REVERSE CUTTING Aspiron Aspiron Suture P-1 NCV Section M,gt polyglycolic acid violet 1 x 90 40mm 1 2 circle reverse cutting;polyglycolic acid violet;circle reverse cutting;gt polyglycolic acid;40mm circle reverse;violet 40mm circle;polyglycolic acid;acid violet 40mm;gt polyglycolic;reverse cutting;circle reverse;polyglycolic;40mm circle;acid violet;violet 40mm;cutting;reverse;circle;violet;40mm;acid;aspiron,Suture | P-1 | NCV | Section M,EndoProducts.csv
APGA01 2826,GT-Polyglycolic Acid Violet 1 X 35-23MM 1/2 Circle Reverse Cutting,GT-Polyglycolic Acid Violet 1 X 35-23MM 1/2 Circle Reverse Cutting POLYGLYCOLIC ACID VIOLET 1 X 35-23MM 1/2 CIRCLE REVERSE CUTTING Aspiron Aspiron Suture P-1 NCV Section M,gt polyglycolic acid violet 1 x 35 23mm 1 2 circle reverse cutting;polyglycolic acid violet;circle reverse cutting;gt polyglycolic acid;23mm circle reverse;violet 23mm circle;polyglycolic acid;acid violet 23mm;gt polyglycolic;reverse cutting;circle reverse;polyglycolic;23mm circle;acid violet;violet 23mm;cutting;reverse;circle;violet;23mm;acid;aspiron,Suture | P-1 | NCV | Section M,EndoProducts.csv
APGA10 2346,GT-Polyglycolic Acid Violet 0 X 90-40MM 1/2 Circle Round Body,GT-Polyglycolic Acid Violet 0 X 90-40MM 1/2 Circle Round Body POLYGLYCOLIC ACID VIOLET 0 X 90-40MM 1/2 CIRCLE ROUND BODY Aspiron Aspiron Suture P-1 NCV Section M,gt polyglycolic acid violet 0 x 90 40mm 1 2 circle round body;polyglycolic acid violet;gt polyglycolic acid;violet 40mm circle;40mm circle round;circle round body;polyglycolic acid;acid violet 40mm;gt polyglycolic;circle round;polyglycolic;40mm circle;acid violet;violet 40mm;round body;circle;violet;round;40mm;acid;body;aspiron,Suture | P-1 | NCV | Section M,EndoProducts.csv
APGA10 2346DN,GT-Polyglycolic Acid Violet 0 X 140-40MM 1/2 Circle Round Body Taper Cut Double Needle,GT-Polyglycolic Acid Violet 0 X 140-40MM 1/2 Circle Round Body Taper Cut Double Needle POLYGLYCOLIC ACID VIOLET 0 X 140-40MM 1/2 CIRCLE ROUND BODY TAPERCUT DOUBLE NEEDLE Aspiron Aspiron Suture P-1 NCV Section M,gt polyglycolic acid violet 0 x 140 40mm 1 2 circle round body taper cut double needle;polyglycolic acid violet;gt polyglycolic acid;violet 40mm circle;40mm circle round;circle round body;cut double needle;polyglycolic acid;acid violet 40mm;round body taper;taper cut double;gt polyglycolic;body taper cut;double needle;circle round;polyglycolic;40mm circle;acid violet;violet 40mm;body taper;cut double;round body;taper cut;circle;double;needle;violet;round;taper;40mm;acid;body;cut;aspiron,Suture | P-1 | NCV | Section M,EndoProducts.csv
APGA10 2346DNL,GT-Polyglycolic Acid Violet 0 X 180-40MM 1/2 Circle Round Body Taper Cut Double Needle,GT-Polyglycolic Acid Violet 0 X 180-40MM 1/2 Circle Round Body Taper Cut Double Needle POLYGLYCOLIC ACID VIOLET 0 X 180-40MM 1/2 CIRCLE ROUND BODY TAPERCUT DOUBLE NEEDLE Aspiron Aspiron Suture P-1 NCV Section M,gt polyglycolic acid violet 0 x 180 40mm 1 2 circle round body taper cut double needle;polyglycolic acid violet;gt polyglycolic acid;violet 40mm circle;40mm circle round;circle round body;cut double needle;polyglycolic acid;acid violet 40mm;round body taper;taper cut double;gt polyglycolic;body taper cut;double needle;circle round;polyglycolic;40mm circle;acid violet;violet 40mm;body taper;cut double;round body;taper cut;circle;double;needle;violet;round;taper;40mm;acid;body;cut;aspiron,Suture | P-1 | NCV | Section M,EndoProducts.csv
APGA10 2534,GT-Polyglycolic Acid Violet 0 X 90-36MM 1/2 Circle Reverse Cutting,GT-Polyglycolic Acid Violet 0 X 90-36MM 1/2 Circle Reverse Cutting POLYGLYCOLIC ACID VIOLET 0 X 90-36MM 1/2 CIRCLE REVERSE CUTTING Aspiron Aspiron Suture P-1 NCV Section M,gt polyglycolic acid violet 0 x 90 36mm 1 2 circle reverse cutting;polyglycolic acid violet;circle reverse cutting;gt polyglycolic acid;36mm circle reverse;violet 36mm circle;polyglycolic acid;acid violet 36mm;gt polyglycolic;reverse cutting;circle reverse;polyglycolic;36mm circle;acid violet;violet 36mm;cutting;reverse;circle;violet;36mm;acid;aspiron,Suture | P-1 | NCV | Section M,EndoProducts.csv
APGA10 2825,GT-Polyglycolic Acid Violet 0 X 45-23MM 1/2 Circle Reverse Cutting,GT-Polyglycolic Acid Violet 0 X 45-23MM 1/2 Circle Reverse Cutting POLYGLYCOLIC ACID VIOLET 0 X 45-23MM 1/2 CIRCLE REVERSE CUTTING Aspiron Aspiron Suture P-1 NCV Section M,gt polyglycolic acid violet 0 x 45 23mm 1 2 circle reverse cutting;polyglycolic acid violet;circle reverse cutting;gt polyglycolic acid;23mm circle reverse;violet 23mm circle;polyglycolic acid;acid violet 23mm;gt polyglycolic;reverse cutting;circle reverse;polyglycolic;23mm circle;acid violet;violet 23mm;cutting;reverse;circle;violet;23mm;acid;aspiron,Suture | P-1 | NCV | Section M,EndoProducts.csv
APGA20 2317,GT-Polyglycolic Acid Violet 2-0 X 90-30MM 1/2 Circle Round Body,GT-Polyglycolic Acid Violet 2-0 X 90-30MM 1/2 Circle Round Body POLYGLYCOLIC ACID VIOLET 2-0 X 90-30MM 1/2 CIRCLE ROUND BODY Aspiron Aspiron Suture P-1 NCV Section M,gt polyglycolic acid violet 2 0 x 90 30mm 1 2 circle round body;polyglycolic acid violet;gt polyglycolic acid;violet 30mm circle;30mm circle round;circle round body;polyglycolic acid;acid violet 30mm;gt polyglycolic;circle round;polyglycolic;30mm circle;acid violet;violet 30mm;round body;circle;violet;round;30mm;acid;body;aspiron,Suture | P-1 | NCV | Section M,EndoProducts.csv
APGA20 2382,GT-Polyglycolic Acid Violet 2-0 X 90-40MM 1/2 Circle Reverse Cutting,GT-Polyglycolic Acid Violet 2-0 X 90-40MM 1/2 Circle Reverse Cutting POLYGLYCOLIC ACID VIOLET 2-0 X 90-40MM 1/2 CIRCLE REVERSE CUTTING Aspiron Aspiron Suture P-1 NCV Section M,gt polyglycolic acid violet 2 0 x 90 40mm 1 2 circle reverse cutting;polyglycolic acid violet;circle reverse cutting;gt polyglycolic acid;40mm circle reverse;violet 40mm circle;polyglycolic acid;acid violet 40mm;gt polyglycolic;reverse cutting;circle reverse;polyglycolic;40mm circle;acid violet;violet 40mm;cutting;reverse;circle;violet;40mm;acid;aspiron,Suture | P-1 | NCV | Section M,EndoProducts.csv
APGA30 2437,GT-Polyglycolic Acid Violet 3-0 X 70-20MM 1/2 Circle Round Body,GT-Polyglycolic Acid Violet 3-0 X 70-20MM 1/2 Circle Round Body POLYGLYCOLIC ACID VIOLET 3-0 X 70-20MM 1/2 CIRCLE ROUND BODY Aspiron Aspiron Suture P-1 NCV Section M,gt polyglycolic acid violet 3 0 x 70 20mm 1 2 circle round body;polyglycolic acid violet;gt polyglycolic acid;violet 20mm circle;20mm circle round;circle round body;polyglycolic acid;acid violet 20mm;gt polyglycolic;circle round;polyglycolic;20mm circle;acid violet;violet 20mm;round body;circle;violet;round;20mm;acid;body;aspiron,Suture | P-1 | NCV | Section M,EndoProducts.csv
APGA50 2403,GT-Polyglycolic Acid Violet 5-0 X 45-16MM 1/2 Circle Round Body,GT-Polyglycolic Acid Violet 5-0 X 45-16MM 1/2 Circle Round Body POLYGLYCOLIC ACID VIOLET 5-0 X 45-16MM 1/2 CIRCLE ROUND BODY Aspiron Aspiron Suture P-1 NCV Section M,gt polyglycolic acid violet 5 0 x 45 16mm 1 2 circle round body;polyglycolic acid violet;gt polyglycolic acid;violet 16mm circle;16mm circle round;circle round body;polyglycolic acid;acid violet 16mm;gt polyglycolic;circle round;polyglycolic;16mm circle;acid violet;violet 16mm;round body;circle;violet;round;16mm;acid;body;aspiron,Suture | P-1 | NCV | Section M,EndoProducts.csv
APGF20 2761,GT-Polyglactin 910 FAST Undyed 2-0 X 100-36MM 1/2 Circle Taper Cut,GT-Polyglactin 910 FAST Undyed 2-0 X 100-36MM 1/2 Circle Taper Cut POLYGLACTIN 910 FAST UNDYED 2-0 X 100-36MM 1/2 CIRCLE TAPERCUT Aspiron Aspiron Suture P-1 NCV Section M,gt polyglactin 910 fast undyed 2 0 x 100 36mm 1 2 circle taper cut;polyglactin fast undyed;gt polyglactin fast;undyed 36mm circle;36mm circle taper;circle taper cut;fast undyed 36mm;polyglactin fast;gt polyglactin;circle taper;36mm circle;fast undyed;polyglactin;undyed 36mm;taper cut;circle;undyed;taper;36mm;fast;cut;aspiron,Suture | P-1 | NCV | Section M,EndoProducts.csv
APGF20 2762,GT-Polyglactin 910 FAST Undyed 2-0 X 90-36MM 1/2 Circle Taper Cut,GT-Polyglactin 910 FAST Undyed 2-0 X 90-36MM 1/2 Circle Taper Cut POLYGLACTIN 910 FAST UNDYED 2-0 X 90-36MM 1/2 CIRCLE TAPERCUT Aspiron Aspiron Suture P-1 NCV Section M,gt polyglactin 910 fast undyed 2 0 x 90 36mm 1 2 circle taper cut;polyglactin fast undyed;gt polyglactin fast;undyed 36mm circle;36mm circle taper;circle taper cut;fast undyed 36mm;polyglactin fast;gt polyglactin;circle taper;36mm circle;fast undyed;polyglactin;undyed 36mm;taper cut;circle;undyed;taper;36mm;fast;cut;aspiron,Suture | P-1 | NCV | Section M,EndoProducts.csv
APGF20 2777DN,GT-Polyglactin 910 FAST Undyed 2-0X140-36MM 1/2 Circle Reverse Cutting Round Body Double Needle,GT-Polyglactin 910 FAST Undyed 2-0X140-36MM 1/2 Circle Reverse Cutting Round Body Double Needle POLYGLACTIN 910 FAST UNDYED 2-0X140-36MM 1/2 CIRCLE REVERSE CUTTING RB DOUBLE NEEDLE Aspiron Aspiron Suture P-1 NCV Section M,gt polyglactin 910 fast undyed 2 0x140 36mm 1 2 circle reverse cutting round body double needle;polyglactin fast undyed;circle reverse cutting;reverse cutting round;36mm circle reverse;gt polyglactin fast;body double needle;cutting round body;0x140 36mm circle;fast undyed 0x140;round body double;undyed 0x140 36mm;polyglactin fast;reverse cutting;circle reverse;gt polyglactin;cutting round;double needle;undyed 0x140;36mm circle;body double;fast undyed;polyglactin;0x140 36mm;round body;cutting;reverse;circle;double;needle;undyed;0x140;round;36mm;body;fast;aspiron,Suture | P-1 | NCV | Section M,EndoProducts.csv
APGF202761NE,ANE-Polyglactin 910 FAST Undyed 2-0 X 100-36MM 1/2 Circle Taper Cut,ANE-Polyglactin 910 FAST Undyed 2-0 X 100-36MM 1/2 Circle Taper Cut POLYGLACTIN 910 FAST UNDYED 2-0 X 100-36MM 1/2 CIRCLE TAPERCUT Aspiron Aspiron Suture P-1 NCV Section N,ane polyglactin 910 fast undyed 2 0 x 100 36mm 1 2 circle taper cut;polyglactin fast undyed;ane polyglactin fast;undyed 36mm circle;36mm circle taper;circle taper cut;fast undyed 36mm;polyglactin fast;ane polyglactin;circle taper;36mm circle;fast undyed;polyglactin;undyed 36mm;taper cut;circle;undyed;taper;36mm;fast;ane;cut;aspiron,Suture | P-1 | NCV | Section N,EndoProducts.csv
APGF202762NE,ANE-Polyglactin 910 FAST Undyed 2-0 X 90-36MM 1/2 Circle Taper Cut,ANE-Polyglactin 910 FAST Undyed 2-0 X 90-36MM 1/2 Circle Taper Cut POLYGLACTIN 910 FAST UNDYED 2-0 X 90-36MM 1/2 CIRCLE TAPERCUT Aspiron Aspiron Suture P-1 NCV Section N,ane polyglactin 910 fast undyed 2 0 x 90 36mm 1 2 circle taper cut;polyglactin fast undyed;ane polyglactin fast;undyed 36mm circle;36mm circle taper;circle taper cut;fast undyed 36mm;polyglactin fast;ane polyglactin;circle taper;36mm circle;fast undyed;polyglactin;undyed 36mm;taper cut;circle;undyed;taper;36mm;fast;ane;cut;aspiron,Suture | P-1 | NCV | Section N,EndoProducts.csv
APGF202777DNNE,ANE-Polyglactin 910 FAST Undyed 2-0X140-36MM 1/2 Circle Reverse Cutting Round Body Double Needle,ANE-Polyglactin 910 FAST Undyed 2-0X140-36MM 1/2 Circle Reverse Cutting Round Body Double Needle POLYGLACTIN 910 FAST UNDYED 2-0X140-36MM HCRCRBDN Aspiron Aspiron Suture P-1 NCV Section N,ane polyglactin 910 fast undyed 2 0x140 36mm 1 2 circle reverse cutting round body double needle;polyglactin fast undyed;circle reverse cutting;reverse cutting round;ane polyglactin fast;36mm circle reverse;body double needle;cutting round body;0x140 36mm circle;fast undyed 0x140;round body double;undyed 0x140 36mm;polyglactin fast;ane polyglactin;reverse cutting;circle reverse;cutting round;double needle;undyed 0x140;36mm circle;body double;fast undyed;polyglactin;0x140 36mm;round body;cutting;reverse;circle;double;needle;undyed;0x140;round;36mm;body;fast;ane;aspiron,Suture | P-1 | NCV | Section N,EndoProducts.csv
APGF30 2732,GT-Polyglactin 910 FAST Undyed 3-0 X 70-26MM 3/8 Circle Reverse Cutting,GT-Polyglactin 910 FAST Undyed 3-0 X 70-26MM 3/8 Circle Reverse Cutting POLYGLACTIN 910 FAST UNDYED 3-0 X 70-26MM 3/8 CIRCLE REVERSE CUTTING Aspiron Aspiron Suture P-1 NCV Section M,gt polyglactin 910 fast undyed 3 0 x 70 26mm 3 8 circle reverse cutting;polyglactin fast undyed;circle reverse cutting;26mm circle reverse;gt polyglactin fast;undyed 26mm circle;fast undyed 26mm;polyglactin fast;reverse cutting;circle reverse;gt polyglactin;26mm circle;fast undyed;polyglactin;undyed 26mm;cutting;reverse;circle;undyed;26mm;fast;aspiron,Suture | P-1 | NCV | Section M,EndoProducts.csv
APGN01 2347,GT-Polyglactin 910 Violet 1 X 90-40MM 1/2 Circle Round Body,GT-Polyglactin 910 Violet 1 X 90-40MM 1/2 Circle Round Body POLYGLACTIN 910 VIOLET 1 X 90-40MM 1/2 CIRCLE ROUND BODY Aspiron Aspiron Suture P-1 NCV Section M,gt polyglactin 910 violet 1 x 90 40mm 1 2 circle round body;polyglactin violet 40mm;gt polyglactin violet;polyglactin violet;violet 40mm circle;40mm circle round;circle round body;gt polyglactin;circle round;40mm circle;polyglactin;violet 40mm;round body;circle;violet;round;40mm;body;aspiron,Suture | P-1 | NCV | Section M,EndoProducts.csv
APGN01 2347DN,GT-Polyglactin 910 Violet 1 X 140-40MM 1/2 Circle Round Body Taper Cut Double Needle,GT-Polyglactin 910 Violet 1 X 140-40MM 1/2 Circle Round Body Taper Cut Double Needle POLYGLACTIN 910 VIOLET 1 X 140-40MM 1/2 CIRCLE ROUND BODY TAPERCUT DOUBLE NEEDLE Aspiron Aspiron Suture P-1 NCV Section M,gt polyglactin 910 violet 1 x 140 40mm 1 2 circle round body taper cut double needle;polyglactin violet 40mm;gt polyglactin violet;polyglactin violet;violet 40mm circle;40mm circle round;circle round body;cut double needle;round body taper;taper cut double;body taper cut;gt polyglactin;double needle;circle round;40mm circle;polyglactin;violet 40mm;body taper;cut double;round body;taper cut;circle;double;needle;violet;round;taper;40mm;body;cut;aspiron,Suture | P-1 | NCV | Section M,EndoProducts.csv
APGN01 2347DNL,GT-Polyglactin 910 Violet 1 X 180-40MM 1/2 Circle Round Body Taper Cut Double Needle,GT-Polyglactin 910 Violet 1 X 180-40MM 1/2 Circle Round Body Taper Cut Double Needle POLYGLACTIN 910 VIOLET 1 X 180-40MM 1/2 CIRCLE ROUND BODY TAPERCUT DOUBLE NEEDLE Aspiron Aspiron Suture P-1 NCV Section M,gt polyglactin 910 violet 1 x 180 40mm 1 2 circle round body taper cut double needle;polyglactin violet 40mm;gt polyglactin violet;polyglactin violet;violet 40mm circle;40mm circle round;circle round body;cut double needle;round body taper;taper cut double;body taper cut;gt polyglactin;double needle;circle round;40mm circle;polyglactin;violet 40mm;body taper;cut double;round body;taper cut;circle;double;needle;violet;round;taper;40mm;body;cut;aspiron,Suture | P-1 | NCV | Section M,EndoProducts.csv
APGN01 2347DS,GT-Polyglactin 910 Violet 1 X 110-40MM 1/2 Circle Round Body,GT-Polyglactin 910 Violet 1 X 110-40MM 1/2 Circle Round Body POLYGLACTIN 910 VIOLET 1 X 110-40MM 1/2 CIRCLE ROUND BODY Aspiron Aspiron Suture P-1 NCV Section M,gt polyglactin 910 violet 1 x 110 40mm 1 2 circle round body;polyglactin violet 40mm;gt polyglactin violet;polyglactin violet;violet 40mm circle;40mm circle round;circle round body;gt polyglactin;circle round;40mm circle;polyglactin;violet 40mm;round body;circle;violet;round;40mm;body;aspiron,Suture | P-1 | NCV | Section M,EndoProducts.csv
APGN01 2350,GT-Polyglactin 910 Violet 1 X 120-36MM 1/2 Circle Round Body,GT-Polyglactin 910 Violet 1 X 120-36MM 1/2 Circle Round Body POLYGLACTIN 910 VIOLET 1 X 120-36MM 1/2 CIRCLE ROUND BODY Aspiron Aspiron Suture P-1 NCV Section M,gt polyglactin 910 violet 1 x 120 36mm 1 2 circle round body;polyglactin violet 36mm;gt polyglactin violet;polyglactin violet;violet 36mm circle;36mm circle round;circle round body;gt polyglactin;circle round;36mm circle;polyglactin;violet 36mm;round body;circle;violet;round;36mm;body;aspiron,Suture | P-1 | NCV | Section M,EndoProducts.csv
APGN01 2421,GT-Polyglactin 910 Violet 1 X 90-40MM 1/2 Circle Reverse Cutting,GT-Polyglactin 910 Violet 1 X 90-40MM 1/2 Circle Reverse Cutting POLYGLACTIN 910 VIOLET 1 X 90-40MM 1/2 CIRCLE REVERSE CUTTING Aspiron Aspiron Suture P-1 NCV Section M,gt polyglactin 910 violet 1 x 90 40mm 1 2 circle reverse cutting;polyglactin violet 40mm;circle reverse cutting;gt polyglactin violet;40mm circle reverse;polyglactin violet;violet 40mm circle;reverse cutting;circle reverse;gt polyglactin;40mm circle;polyglactin;violet 40mm;cutting;reverse;circle;violet;40mm;aspiron,Suture | P-1 | NCV | Section M,EndoProducts.csv
APGN01 2826,GT-Polyglactin 910 Violet 1 X 35-23MM 1/2 Circle Reverse Cutting,GT-Polyglactin 910 Violet 1 X 35-23MM 1/2 Circle Reverse Cutting POLYGLACTIN 910 VIOLET 1 X 35-23MM 1/2 CIRCLE REVERSE CUTTING Aspiron Aspiron Suture P-1 NCV Section M,gt polyglactin 910 violet 1 x 35 23mm 1 2 circle reverse cutting;polyglactin violet 23mm;circle reverse cutting;gt polyglactin violet;23mm circle reverse;polyglactin violet;violet 23mm circle;reverse cutting;circle reverse;gt polyglactin;23mm circle;polyglactin;violet 23mm;cutting;reverse;circle;violet;23mm;aspiron,Suture | P-1 | NCV | Section M,EndoProducts.csv
APGN012347DNLRB,GT-Polyglactin 910 Violet 1 X 180-40MM 1/2 Circle Round Body Double Needle,GT-Polyglactin 910 Violet 1 X 180-40MM 1/2 Circle Round Body Double Needle GT-POLYGLACTIN 910 VIOLET 1 X 180-40MM 1/2 CIRCLE ROUND BODY DOUBLE NEEDLE Aspiron Mitsu Suture P-1 NCV Section A,gt polyglactin 910 violet 1 x 180 40mm 1 2 circle round body double needle;polyglactin violet 40mm;gt polyglactin violet;body double needle;polyglactin violet;violet 40mm circle;40mm circle round;circle round body;round body double;gt polyglactin;double needle;circle round;40mm circle;body double;polyglactin;violet 40mm;round body;circle;double;needle;violet;round;40mm;body;aspiron;mitsu,Suture | P-1 | NCV | Section A,EndoProducts.csv
APGN012347DSNE,ANE-Polyglactin 910 Violet 1 X 110-40MM 1/2 Circle Round Body,ANE-Polyglactin 910 Violet 1 X 110-40MM 1/2 Circle Round Body POLYGLACTIN 910 VIOLET 1 X 110-40MM 1/2 CIRCLE ROUND BODY Aspiron Aspiron Suture P-1 NCV Section N,ane polyglactin 910 violet 1 x 110 40mm 1 2 circle round body;polyglactin violet 40mm;ane polyglactin violet;polyglactin violet;violet 40mm circle;40mm circle round;circle round body;ane polyglactin;circle round;40mm circle;polyglactin;violet 40mm;round body;circle;violet;round;40mm;body;ane;aspiron,Suture | P-1 | NCV | Section N,EndoProducts.csv
APGN012347NE,ANE-Polyglactin 910 Violet 1 X 90-40MM 1/2 Circle Round Body,ANE-Polyglactin 910 Violet 1 X 90-40MM 1/2 Circle Round Body POLYGLACTIN 910 VIOLET 1 X 90-40MM 1/2 CIRCLE ROUND BODY Aspiron Aspiron Suture P-1 NCV Section N,ane polyglactin 910 violet 1 x 90 40mm 1 2 circle round body;polyglactin violet 40mm;ane polyglactin violet;polyglactin violet;violet 40mm circle;40mm circle round;circle round body;ane polyglactin;circle round;40mm circle;polyglactin;violet 40mm;round body;circle;violet;round;40mm;body;ane;aspiron,Suture | P-1 | NCV | Section N,EndoProducts.csv
APGN012347Q1,SP-Polyglactin 910 Violet 1 X 90-40MM 1/2 Circle Round Body,SP-Polyglactin 910 Violet 1 X 90-40MM 1/2 Circle Round Body POLYGLACTIN 910 VIOLET 1 X 90-40MM 1/2 CIRCLE ROUND BODY Aspiron Aspiron Suture P-1 NCV Section M,sp polyglactin 910 violet 1 x 90 40mm 1 2 circle round body;polyglactin violet 40mm;sp polyglactin violet;polyglactin violet;violet 40mm circle;40mm circle round;circle round body;sp polyglactin;circle round;40mm circle;polyglactin;violet 40mm;round body;circle;violet;round;40mm;body;aspiron,Suture | P-1 | NCV | Section M,EndoProducts.csv
APGN012421NE,ANE-Polyglactin 910 Violet 1 X 90-40MM 1/2 Circle Reverse Cutting,ANE-Polyglactin 910 Violet 1 X 90-40MM 1/2 Circle Reverse Cutting POLYGLACTIN 910 VIOLET 1 X 90-40MM 1/2 CIRCLE REVERSE CUTTING Aspiron Aspiron Suture P-1 NCV Section N,ane polyglactin 910 violet 1 x 90 40mm 1 2 circle reverse cutting;polyglactin violet 40mm;ane polyglactin violet;circle reverse cutting;40mm circle reverse;polyglactin violet;violet 40mm circle;ane polyglactin;reverse cutting;circle reverse;40mm circle;polyglactin;violet 40mm;cutting;reverse;circle;violet;40mm;ane;aspiron,Suture | P-1 | NCV | Section N,EndoProducts.csv
APGN012421Q1,SP-Polyglactin 910 Violet 1 X 90-40MM 1/2 Circle Reverse Cutting,SP-Polyglactin 910 Violet 1 X 90-40MM 1/2 Circle Reverse Cutting POLYGLACTIN 910 VIOLET 1 X 90-40MM 1/2 CIRCLE REVERSE CUTTING Aspiron Aspiron Suture P-1 NCV Section M,sp polyglactin 910 violet 1 x 90 40mm 1 2 circle reverse cutting;polyglactin violet 40mm;circle reverse cutting;sp polyglactin violet;40mm circle reverse;polyglactin violet;violet 40mm circle;reverse cutting;circle reverse;sp polyglactin;40mm circle;polyglactin;violet 40mm;cutting;reverse;circle;violet;40mm;aspiron,Suture | P-1 | NCV | Section M,EndoProducts.csv
