Sr No,Fiscal Year,Bid/Direct,Date,Month,Contract No.,Contract Value,Bid No.,Zonal Head,Department Name,Department Location,Department State,Seller Name,Seller Location,Seller State,Seller Contact No.,Category,Decode,Brand Name,Company Name,Meril / Others,Ordered Qty,Unit Price (Incl. of GST),Total Price,DB/COMPANY,Meril DB,Remarks,Gem Seller Id
45,2025-26,Bid/RA,25-07-2025,July,GEMC-511687707914538,85364,GEM/2025/B/5911606,Yellesh M,Employees State Insurance Corporation,ESIC MEDICAL COLLEGE AND HOSPITAL Sanathanagar Hyderabad HYDERABAD TELANGANA500038 India,Telangana,SUNEEL PHARMA & DIAGNOSTICS,"6-3-1216/142,Methodist Colony,Kundan Bagh Road,Begumpet, Hyderabad, TELANGANA-500016, -",Telangana,9866234591,Sutures (V3),BSN04514U,TRUBARB,HEALTHIUM MEDTECH LIMITED,Others,36,2371.22,85363.92,Distributor,YES,,B4F2200001195371
46,2025-26,Bid/RA,11-07-2025,July,GEMC-511687731338857,774345,GEM/2025/B/6286806,Yellesh M,Sree Chitra Tirunal Institute for Medical Sciences and Technology (SCTIMST),Sree Chitra Tirunal Institute For Medical Science and TechnologyMedical College PO Triavndrum Thiruvananthapuram KERALA695011 India,Kerala,ASWINI HEALTH SPECIALITIES (INDIA) PRIVATE LIMITED,"IV/675,FERRY ROAD,KALAMASSERY, Ernakulam, KERALA-683104, -",Kerala,4842550121,Sutures (V3),EPH8710H,ETHICON,JOHNSON & JOHNSON ETHICON ENDOSURGERY,Others,216,3584.93,774344.88,Company,NO,,PNJK220006632851
47,2025-26,Bid/RA,07-07-2025,July,GEMC-511687733578313,1885,GEM/2025/B/6154734,Mangesh Chandurkar,Employees State Insurance Corporation (ESIC),Sr. No.690 BIBVEWADI PUNE411 037 PUNE CITY MAHARASHTRA411037 India,Maharashtra,NAV GANESHA SALES CORPORATION,"947, Ijmima Complex,,98675, Mumbai, Maharashtra-400064, -",Maharashtra,9867589054,Sutures (V3),ADVA844,ADVALENE,ADVANCED MEDTECH SOLUTIONS PVT. LTD,Others,36,52.37,1885.32,Distributor,NO,,9ADD180000110317
48,2025-26,Bid/RA,03-07-2025,July,GEMC-511687754953230,470484,GEM/2025/B/6230616,Yellesh M,Sree Chitra Tirunal Institute for Medical Sciences and Technology (SCTIMST),Sree Chitra Tirunal Institute For Medical Science and TechnologyMedical College PO Triavndrum Thiruvananthapuram KERALA695011 India,Kerala,ASWINI HEALTH SPECIALITIES (INDIA) PRIVATE LIMITED,"IV/675,FERRY ROAD,KALAMASSERY, Ernakulam, KERALA-683104, -",Kerala,4842550121,Sutures (V3),PNW687A,ETHICON,JOHNSON & JOHNSON ETHICON ENDOSURGERY,Others,720,653.45,470484,Company,NO,,PNJK220006632851
49,2025-26,Bid/RA,03-07-2025,July,GEMC-511687702078837,495020,GEM/2025/B/6230288,Yellesh M,Sree Chitra Tirunal Institute for Medical Sciences and Technology (SCTIMST),Sree Chitra Tirunal Institute For Medical Science and TechnologyMedical College PO Triavndrum Thiruvananthapuram KERALA695011 India,Kerala,ASWINI HEALTH SPECIALITIES (INDIA) PRIVATE LIMITED,"IV/675,FERRY ROAD,KALAMASSERY, Ernakulam, KERALA-683104, -",Kerala,4842550121,Sutures (V3),W10B77,ETHICON,JOHNSON & JOHNSON ETHICON ENDOSURGERY,Others,84,5893.1,495020.4,Company,NO,,PNJK220006632851
50,2025-26,Bid/RA,16-07-2025,July,GEMC-511687742915062,16886,GEM/2024/B/5042974,Yellesh M,Employees State Insurance Corporation (ESIC),ESIC Medical College and Hospital Sedam Road Kalaburagi 585106 Gulbarga KARNATAKA585106 India,Karnataka,TI MEDICAL PRIVATE LIMITED,"D-420, 4th Floor, D-Wing,,Neelkanth Business Park,Vidyavihar WEST, MUMBAI, MAHARASHTRA-400086, -",Maharashtra,9716767378,Sutures (V2),Lotus LNW843,LOTUS,TI MEDICAL PRIVATE LIMITED (FORMERLY KNOWN AS LOTUS SURGICALS PRIVATE LIMITED),Others,540,31.27,16885.8,Company,NO,,C52E180000480159
51,2025-26,Bid/RA,16-07-2025,July,GEMC-511687792537612,129720,GEM/2024/B/5100541,Yellesh M,Employees State Insurance Corporation (ESIC),ESIC Medical College and Hospital Sedam Road Kalaburagi 585106 Gulbarga KARNATAKA585106 India,Karnataka,CYGNET MEDITECH PRIVATE LIMITED,"BLK NO.50,RIDDHI SIDDHI NAGAR,AJWA ROAD, VADODARA, GUJARAT-390019, -",Gujarat,9978913966,Sutures (V2),CYG 2348* DECTIN 8-0,cygnet,Cygnet Meditech Private Limited,Others,552,235,129720,Company,NO,,FB15190000821228
52,2025-26,Bid/RA,23-07-2025,July,GEMC-511687725887362,478800,GEM/2025/B/6077206,Yellesh M,Employees State Insurance Corporation,ESIC MEDICAL COLLEGE AND HOSPITAL Sanathnagar Hyderabad HYDERABAD TELANGANA500038 India,Telangana,SUNSHINE HEALTH CARE,"3RD FLOOR,SVSS NIVAS,CZECH COLONY,CZECH COLONY, Hyderabad, TELANGANA-500018, -",Telangana,7269955555,Circular Stapler (V2),MIRUS CIRCULAR STAPLER MCS-29,Mirus,MERIL ENDO SURGERY PVT. LTD,Meril,36,13300,478800,Distributor,YES,,FP69230010424387
53,2025-26,Bid/RA,15-07-2025,July,GEMC-511687732488312,17017591,GEM/2024/B/5413884,Deepak Kumar Agrawal,Central Medical Services Society (CMSS),Second Floor Viswa Yuvak Kendra Chanakyapuri New Delhi 110021 South West delhi DELHI110021 India,Delhi,SMB Corporation of India,"13,34,35,36,PREM INDUSTRIAL ESTATE,SUBHASH ROAD,JOGESHWARI EAST, Mumbai, MAHARASHTRA-400060, -",Maharashtra,7666862572,IUCD 375 for Family Planning Programme,SMB Cu 375 Standard IUCD,SMB,SMB CORPORATION OF INDIA,Others,517252,32.9,17017590.8,Company,NO,,EBF9180000664990
54,2025-26,Bid/RA,15-07-2025,July,GEMC-511687716504811,11345072,GEM/2024/B/5413884,Deepak Kumar Agrawal,Central Medical Services Society (CMSS),Second Floor Viswa Yuvak Kendra Chanakyapuri New Delhi 110021 South West delhi DELHI110021 India,Delhi,MERIL ENDO SURGERY PRIVATE LIMITED,"NO. 135-139,BILAKHIA HOUSE,MUKTANAND MARG,CHALA, VAPI, GUJARAT-396191, -",Gujarat,8140065678,IUCD 375 for Family Planning Programme,MeriTe,MeriTe Cu 375,MERIL ENDO SURGERY PVT. LTD,Meril,344835,32.9,11345071.5,Distributor,NO,,0DAA180000108070
55,2025-26,Bid/RA,24-07-2025,July,GEMC-511687703805892,82800,GEM/2025/B/5967320,Yellesh M,Employees State Insurance Corporation,ESIC MEDICAL COLLEGE AND HOSPITAL Sanathanagar Hyderabad HYDERABAD TELANGANA500038 India,Telangana,Abishek medical devices,"FLAT NO G-2,NEHA ARCADE,OFFICERS COLONY , R.K PURAM,R.K PURAM , SEC-BAD, Rangareddi, TELANGANA-500056, -",Telangana,9848053800,Hernia Mesh (V2),Lotus LM3D57L (B),LOTUS,TI MEDICAL PRIVATE LIMITED (FORMERLY KNOWN AS LOTUS SURGICALS PRIVATE LIMITED),Others,15,5520,82800,Distributor,NO,,315D200001452685
56,2025-26,Bid/RA,24-07-2025,July,GEMC-511687703805892,82800,GEM/2025/B/5967320,Yellesh M,Employees State Insurance Corporation,ESIC MEDICAL COLLEGE AND HOSPITAL Sanathanagar Hyderabad HYDERABAD TELANGANA500038 India,Telangana,Abishek medical devices,"FLAT NO G-2,NEHA ARCADE,OFFICERS COLONY , R.K PURAM,R.K PURAM , SEC-BAD, Rangareddi, TELANGANA-500056, -",Telangana,9848053800,Hernia Mesh (V2),Lotus LM3D57R (B),LOTUS,TI MEDICAL PRIVATE LIMITED (FORMERLY KNOWN AS LOTUS SURGICALS PRIVATE LIMITED),Others,35,5520,193200,Distributor,NO,,315D200001452685
57,2025-26,Bid/RA,07-07-2025,July,GEMC-511687714781384,11400,GEM/2025/B/6370440,Mangesh Chandurkar,Department of Health Research,Raisen By Pass Road Karond Bhopal BHOPAL MADHYA PRADESH462038 India,Madhya Pradesh,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Hernia Mesh (V2),AQLM 715,QLENE MESH,AQMEN MEDTECH PRIVATE LIMITED,Others,30,380,11400,Company,NO,,K4OS210003907957
58,2025-26,Bid/RA,07-07-2025,July,GEMC-511687714781384,11400,GEM/2025/B/6370440,Mangesh Chandurkar,Department of Health Research,Raisen By Pass Road Karond Bhopal BHOPAL MADHYA PRADESH462038 India,Madhya Pradesh,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Hernia Mesh (V2),AQM 115,QLENE MESH,AQMEN MEDTECH PRIVATE LIMITED,Others,30,480,14400,Company,NO,,K4OS210003907957
59,2025-26,Bid/RA,24-07-2025,July,GEMC-511687709810074,205975,GEM/2025/B/5967050,Yellesh M,Employees State Insurance Corporation,ESIC MEDICAL COLLEGE AND HOSPITAL Sanathanagar Hyderabad HYDERABAD TELANGANA500038 India,Telangana,Abishek medical devices,"FLAT NO G-2,NEHA ARCADE,OFFICERS COLONY , R.K PURAM,R.K PURAM , SEC-BAD, Rangareddi, TELANGANA-500056, -",Telangana,9848053800,Hernia Mesh (V2),Lotus LM3D46R (B),LOTUS,TI MEDICAL PRIVATE LIMITED (FORMERLY KNOWN AS LOTUS SURGICALS PRIVATE LIMITED),Others,35,5885,205975,Distributor,NO,,315D200001452685
60,2025-26,Bid/RA,24-07-2025,July,GEMC-511687709810074,205975,GEM/2025/B/5967050,Yellesh M,Employees State Insurance Corporation,ESIC MEDICAL COLLEGE AND HOSPITAL Sanathanagar Hyderabad HYDERABAD TELANGANA500038 India,Telangana,Abishek medical devices,"FLAT NO G-2,NEHA ARCADE,OFFICERS COLONY , R.K PURAM,R.K PURAM , SEC-BAD, Rangareddi, TELANGANA-500056, -",Telangana,9848053800,Hernia Mesh (V2),Lotus LM3D46L,LOTUS,TI MEDICAL PRIVATE LIMITED (FORMERLY KNOWN AS LOTUS SURGICALS PRIVATE LIMITED),Others,15,5885,88275,Distributor,NO,,315D200001452685
61,2025-26,Bid/RA,27-06-2025,June,GEMC-511687793769397,43008,GEM/2025/B/6312169,Yellesh M,Employees State Insurance Corporation (ESIC),& Super Specialty Hospital Asramam KOLLAM CITY KERALA691002 India,Kerala,FUTURA SURGICARE PRIVATE LIMITED,"No. 86/C2, 3rd Main, 3rd A Cross,Industrial Suburb,,2nd Stage,,Yeshwanthpur,, Bangalore, KARNATAKA-560022, -",Karnataka,9845434088,Sutures (V3),DS/TS 2347,PETCRYL,FUTURA SURGICARE PVT LTD,Others,960,44.8,43008,Company,NO,,12EA180000337863
62,2025-26,Bid/RA,27-06-2025,June,GEMC-511687785531473,1800,GEM/2025/B/6262574,Yellesh M,Employees State Insurance Corporation (ESIC),& Super Specialty Hospital Asramam KOLLAM CITY KERALA691002 India,Kerala,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Sutures (V3),AM 2346,AQSOLVE,AQMEN MEDTECH PRIVATE LIMITED,Others,36,50,1800,Company,NO,,K4OS210003907957
63,2025-26,Bid/RA,27-06-2025,June,GEMC-511687757740977,1944,GEM/2025/B/6262543,Yellesh M,Employees State Insurance Corporation (ESIC),& Super Specialty Hospital Asramam KOLLAM CITY KERALA691002 India,Kerala,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Sutures (V3),AM 2345,AQSOLVE,AQMEN MEDTECH PRIVATE LIMITED,Others,36,54,1944,Company,NO,,K4OS210003907957
64,2025-26,Bid/RA,27-06-2025,June,GEMC-511687798460705,1980,GEM/2025/B/6262641,Yellesh M,Employees State Insurance Corporation (ESIC),& Super Specialty Hospital Asramam KOLLAM CITY KERALA691002 India,Kerala,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Sutures (V3),AM 2437-25,AQSOLVE,AQMEN MEDTECH PRIVATE LIMITED,Others,36,55,1980,Company,NO,,K4OS210003907957
65,2025-26,Bid/RA,23-06-2025,June,GEMC-511687795211239,188160,GEM/2025/B/6171077,Yellesh M,Sree Chitra Tirunal Institute for Medical Sciences and Technology (SCTIMST),Sree Chitra Tirunal Institute For Medical Science and TechnologyMedical College PO Triavndrum Thiruvananthapuram KERALA695011 India,Kerala,medi bright associates,"THEJUS,PUTHENANAGADI,ARANATTUKARA,Village/Town - THRISSUR, City - THRISSUR, THRISSUR, KERALA-680618, India",Kerala,9895311033,Sutures (V3),LC 6977,CENTIBOND,CENTENIAL SURGICAL SUTURE LTD,Others,1200,156.8,188160,Distributor,NO,,ZRFN210003467805
66,2025-26,Bid/RA,21-06-2025,June,GEMC-511687716731333,316018,GEM/2025/B/6306002,Mangesh Chandurkar,Department of Health Research,Raisen By Pass Road Karond Bhopal BHOPAL MADHYA PRADESH462038 India,Madhya Pradesh,M/S ARSH TRADERS,"1,ARSH TRADERS,Opp. HAMIDIA HOSPITAL, BHOPAL, Madhya Pradesh-462001, India",Madhya Pradesh,9826017788,Sutures (V3),EP8741H,ETHICON,JOHNSON & JOHNSON ETHICON ENDOSURGERY,Others,120,2633.48,316017.6,Distributor,NO,,07B9180000355007
67,2025-26,Bid/RA,20-06-2025,June,GEMC-511687701098686,172800,GEM/2025/B/6291654,Yellesh M,Directorate Of Health and Family Welfare Services,DISTRICT HOSPITAL KILLA ROAD DHARWAD Dharward KARNATAKA580001 India,Karnataka,SURGICAL SUTURES PRIVATE LIMITED,"NO. 7,10TH A CROSS,PEENYA 2ND STAGE,THIGALARAPALLYA MAIN ROAD BALAJINAGAR, Bangalore, KARNATAKA-560058, -",Karnataka,9620669786,Sutures (V3),SEAMCRYL PLUS - SP 2347,SEAM,SURGICAL SUTURES PVT. LTD,Others,3600,48,172800,Company,NO,,Q17V210004173240
68,2025-26,Bid/RA,20-06-2025,June,GEMC-511687710485401,172800,GEM/2025/B/6291033,Yellesh M,Directorate Of Health and Family Welfare Services,DISTRICT HOSPITAL KILLA ROAD DHARWAD Dharward KARNATAKA580001 India,Karnataka,SURGICAL SUTURES PRIVATE LIMITED,"NO. 7,10TH A CROSS,PEENYA 2ND STAGE,THIGALARAPALLYA MAIN ROAD BALAJINAGAR, Bangalore, KARNATAKA-560058, -",Karnataka,9620669786,Sutures (V3),SEAMCRYL PLUS - SP 2346,SEAM,SURGICAL SUTURES PVT. LTD,Others,3600,48,172800,Company,NO,,Q17V210004173240
69,2025-26,Bid/RA,20-06-2025,June,GEMC-511687736390400,112800,GEM/2025/B/6284672,Yellesh M,Directorate Of Health and Family Welfare Services,DISTRICT HOSPITAL KILLA ROAD DHARWAD Dharward KARNATAKA580001 India,Karnataka,SURGICAL SUTURES PRIVATE LIMITED,"NO. 7,10TH A CROSS,PEENYA 2ND STAGE,THIGALARAPALLYA MAIN ROAD BALAJINAGAR, Bangalore, KARNATAKA-560058, -",Karnataka,9620669786,Sutures (V3),SEAMCRYL PLUS-SP2345,SEAM,SURGICAL SUTURES PVT. LTD,Others,2400,47,112800,Company,NO,,Q17V210004173240
70,2025-26,Bid/RA,16-06-2025,June,GEMC-511687747287754,31200,GEM/2025/B/6029796,Yellesh M,Employees State Insurance Corporation,ESIC Super Speciality Hospital Sanathnagar Hyderabad Hyderabad TELANGANA500038 India,Telangana,SUNSHINE HEALTH CARE,"3RD FLOOR,SVSS NIVAS,CZECH COLONY,CZECH COLONY, Hyderabad, TELANGANA-500018, -",Telangana,7269955555,Sutures (V3),FILAPROP PPL40 8557,filaprop,MERIL ENDO SURGERY PVT. LTD,Meril,240,130,31200,Distributor,YES,,FP69230010424387
71,2025-26,Bid/RA,16-06-2025,June,GEMC-511687793180920,66492,GEM/2025/B/6210162,Kapil Arora,Directorate of Medical Education & Research,Kalpana Chawla Govt. Medical College Karnal Karnal HARYANA132001 India,Haryana,NUVO MEDSURG PRIVATE LIMITED,"M-59/3,Shastri Nagar,New Delhi - 110052, Jhajjar, HARYANA-124507, -",Haryana,7082210770,Sutures (V3),NM5037 A,Nuvo Medsurg,Nuvo Medsurg Private Limited,Others,3600,18.47,66492,Company,NO,,1.27918E+15
72,2025-26,Bid/RA,16-06-2025,June,GEMC-511687783850874,29088,GEM/2025/B/6224963,Kapil Arora,Directorate of Medical Education & Research,Kalpana Chawla Govt. Medical College Karnal Karnal HARYANA132001 India,Haryana,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Sutures (V3),AM 842,AQLENE,AQMEN MEDTECH PRIVATE LIMITED,Others,1200,24.24,29088,Company,NO,,K4OS210003907957
73,2025-26,Bid/RA,16-06-2025,June,GEMC-511687783850874,29088,GEM/2025/B/6224963,Kapil Arora,Directorate of Medical Education & Research,Kalpana Chawla Govt. Medical College Karnal Karnal HARYANA132001 India,Haryana,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Sutures (V3),AM 5333,AQSILK,AQMEN MEDTECH PRIVATE LIMITED,Others,2400,19.34,46416,Company,NO,,K4OS210003907957
74,2025-26,Bid/RA,13-06-2025,June,GEMC-511687715258595,47395,GEM/2025/B/6066511,Yellesh M,Employees State Insurance Corporation,ESIC MEDICAL COLLEGE AND HOSPITAL Sanathnagar Hyderabad HYDERABAD TELANGANA500038 India,Telangana,SUNEEL PHARMA & DIAGNOSTICS,"6-3-1216/142,Methodist Colony,Kundan Bagh Road,Begumpet, Hyderabad, TELANGANA-500016, -",Telangana,9866234591,Sutures (V3),SN4259,TRUGUT,HEALTHIUM MEDTECH LIMITED,Others,960,49.37,47395.2,Distributor,YES,,B4F2200001195371
75,2025-26,Bid/RA,13-06-2025,June,GEMC-511687725135889,20160,GEM/2025/B/6066511,Yellesh M,Employees State Insurance Corporation,ESIC MEDICAL COLLEGE AND HOSPITAL Sanathnagar Hyderabad HYDERABAD TELANGANA500038 India,Telangana,SUNEEL PHARMA & DIAGNOSTICS,"6-3-1216/142,Methodist Colony,Kundan Bagh Road,Begumpet, Hyderabad, TELANGANA-500016, -",Telangana,9866234591,Sutures (V3),NTSP2347,TRUSYNTH,HEALTHIUM MEDTECH LIMITED,Others,144,140,20160,Distributor,YES,,B4F2200001195371
76,2025-26,Bid/RA,13-06-2025,June,GEMC-511687714776550,17773,GEM/2025/B/6066511,Yellesh M,Employees State Insurance Corporation,ESIC MEDICAL COLLEGE AND HOSPITAL Sanathnagar Hyderabad HYDERABAD TELANGANA500038 India,Telangana,SUNEEL PHARMA & DIAGNOSTICS,"6-3-1216/142,Methodist Colony,Kundan Bagh Road,Begumpet, Hyderabad, TELANGANA-500016, -",Telangana,9866234591,Sutures (V3),SN4242,TRUGUT,HEALTHIUM MEDTECH LIMITED,Others,360,49.37,17773.2,Distributor,YES,,B4F2200001195371
77,2025-26,Bid/RA,13-06-2025,June,GEMC-511687720443594,29400,GEM/2025/B/6170310,Rana Nandy,Employees State Insurance Corporation,ESIC HOSPITAL JOKA DIAMOND HARBOUR ROAD SOUTH 24 PARAGANAS WEST BENGAL700104 India,West Bengal,FUTURA SURGICARE PRIVATE LIMITED,"NO. 29, BALANJANEYA TEMPLE STREET OPP RAMAIAH,HOSPITAL,KGE LAYOUT,,RMV II STAGE, Bengaluru, KARNATAKA-560094, -",Karnataka,9845434088,Sutures (V3),AB 2421,PETCRYL,FUTURA SURGICARE PVT LTD,Others,600,49,29400,Company,NO,,12EA180000337863
78,2025-26,Bid/RA,09-06-2025,June,GEMC-511687716926328,99000,GEM/2025/B/6210512,Kapil Arora,Directorate of Medical Education & Research,Kalpana Chawla Govt. Medical College Karnal Karnal HARYANA132001 India,Haryana,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Sutures (V3),AM 5062 L70,AQSILK,AQMEN MEDTECH PRIVATE LIMITED,Others,3600,27.5,99000,Company,NO,,K4OS210003907957
79,2025-26,Bid/RA,09-06-2025,June,GEMC-511687716926328,99000,GEM/2025/B/6210512,Kapil Arora,Directorate of Medical Education & Research,Kalpana Chawla Govt. Medical College Karnal Karnal HARYANA132001 India,Haryana,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Sutures (V3),AM 3338,AQlon,Aqmen Medtech Private Limited,Others,480,27,12960,Company,NO,,K4OS210003907957
80,2025-26,Bid/RA,09-06-2025,June,GEMC-511687716926328,99000,GEM/2025/B/6210512,Kapil Arora,Directorate of Medical Education & Research,Kalpana Chawla Govt. Medical College Karnal Karnal HARYANA132001 India,Haryana,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Sutures (V3),AM 3337,AQlon,Aqmen Medtech Private Limited,Others,1200,24.5,29400,Company,NO,,K4OS210003907957
81,2025-26,Bid/RA,09-06-2025,June,GEMC-511687716926328,99000,GEM/2025/B/6210512,Kapil Arora,Directorate of Medical Education & Research,Kalpana Chawla Govt. Medical College Karnal Karnal HARYANA132001 India,Haryana,AQMEN MEDTECH PRIVATE LIMITED,"Site No.46/1, 9th Mile,Nanjundeshwara Layout, Tumkur Road, Chikkabiddrekallu,Nagasandra Post, Bengaluru Urban,Bengaluru, Bangalore, KARNATAKA-560073, -",Karnataka,7760741327,Sutures (V3),AM 5087,AQSILK,AQMEN MEDTECH PRIVATE LIMITED,Others,1800,24.25,43650,Company,NO,,K4OS210003907957
82,2025-26,Bid/RA,06-06-2025,June,GEMC-511687710473795,1673,GEM/2025/B/6154734,Mangesh Chandurkar,Employees State Insurance Corporation (ESIC),Sr. No.690 BIBVEWADI PUNE411 037 PUNE CITY MAHARASHTRA411037 India,Maharashtra,ASMITA NEW MEDITRONICS,"PLOT NO 23,KHARBI ROAD,SAHAKAR NAGAR, Nagpur, MAHARASHTRA-440009, -",Maharashtra,9823211201,Sutures (V3),841,A-LENE,AALAY SURGICALS PVT LTD,Others,36,46.48,1673.28,Distributor,NO,,9F8E190000763802
83,2025-26,Bid/RA,06-06-2025,June,GEMC-511687776258940,2395,GEM/2025/B/6154734,Mangesh Chandurkar,Employees State Insurance Corporation (ESIC),Sr. No.690 BIBVEWADI PUNE411 037 PUNE CITY MAHARASHTRA411037 India,Maharashtra,QUBIX MEDICARE PRIVATE LIMITED,"# 1421,,8Th Main Judical Layout,,Yelahanka,,Bangalore, Bangalore, KARNATAKA-560065, -",Karnataka,8951185742,Sutures (V3),QN 3328,QUBIX,QUBIX MEDICARE PRIVATE LIMITED,Others,120,19.96,2395.2,Company,NO,,9FHS220006282257
84,2025-26,Bid/RA,06-06-2025,June,GEMC-511687781610714,5922,GEM/2025/B/6154734,Mangesh Chandurkar,Employees State Insurance Corporation (ESIC),Sr. No.690 BIBVEWADI PUNE411 037 PUNE CITY MAHARASHTRA411037 India,Maharashtra,QUBIX MEDICARE PRIVATE LIMITED,"# 1421,,8Th Main Judical Layout,,Yelahanka,,Bangalore, Bangalore, KARNATAKA-560065, -",Karnataka,8951185742,Sutures (V3),QN 5062,QUBIX,QUBIX MEDICARE PRIVATE LIMITED,Others,199,29.76,5922.24,Company,NO,,9FHS220006282257
85,2025-26,Bid/RA,06-06-2025,June,GEMC-511687764793840,2852,GEM/2025/B/6154734,Mangesh Chandurkar,Employees State Insurance Corporation (ESIC),Sr. No.690 BIBVEWADI PUNE411 037 PUNE CITY MAHARASHTRA411037 India,Maharashtra,QUBIX MEDICARE PRIVATE LIMITED,"# 1421,,8Th Main Judical Layout,,Yelahanka,,Bangalore, Bangalore, KARNATAKA-560065, -",Karnataka,8951185742,Sutures (V3),QN 5082,QUBIX,QUBIX MEDICARE PRIVATE LIMITED,Others,56,50.93,2852.08,Company,NO,,9FHS220006282257
86,2025-26,Bid/RA,06-06-2025,June,GEMC-511687748904920,408,GEM/2025/B/6154734,Mangesh Chandurkar,Employees State Insurance Corporation (ESIC),Sr. No.690 BIBVEWADI PUNE411 037 PUNE CITY MAHARASHTRA411037 India,Maharashtra,APPLE SUTURE INVENT,"32/1,Rajendhira Hospital,Gandhi road,Tiruvanaikoil, Tiruchirappalli, TAMIL NADU-620005, -",Tamil Nadu,9345783040,Sutures (V3),843,Trilene--APPLE SUTURE INVENT,APPLE SUTURE INVENT,Others,12,34,408,Company,NO,,T37I210001990985
