Sr. No.,Tender Id,T247 Id,Tender Number,Meril Ref No,New Govt Code,Distributor Master,Zonal Head Name,Front Line Sales,HO Name,Site Location,Tender Due Date,Pre Bid Meeting Date,Quantity,Uom,Sap Material Code,Model,Lob,Segment,Sales Cat,status,Remarks,Estimated Cost,Final Remarks,Bidder Company,Bidder Model,Bidder Price,Bidder Rank
1265,11515,94573897,99255867A,,,,,,,"Kota, Rajasthan, India",26-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1266,11519,94586221,GEM/2025/B/6886702,,,,,,,"Mumbai, Maharashtra, India",05-12-2025,ref to doc,258,,,,,,,N/A,,0,,,,,
1267,11520,94586476,GEM/2025/B/6886333,,,,,,,"Lucknow, Uttar Pradesh, India",27-11-2025,,549,,,,,,,N/A,,0,,,,,
1268,11521,94586574,GEM/2025/B/6887025,,,,,,,"Ambala, Haryana, India",04-12-2025,ref to doc,394,,,,,,,N/A,,0,,,,,
1269,11527,94588819,,,,,,,,"Pune, Maharashtra, India",01-12-2025,,,,,,,,,N/A,,0,,,,,
1270,11536,94594016,GEM/2025/B/6888207,,,,,,,"Silvassa, Dadra And Nagar Haveli, India",05-12-2025,ref to doc,301381,,,,,,,N/A,,0,,,,,
1271,11537,94594022,GEM/2025/B/6793886,,,,,,,"Bangalore, Karnataka, India",28-11-2025,,4,,,,,,,N/A,,0,,,,,
1272,11547,94598966,,,,,,,,"Ludhiana, Punjab, India",29-11-2025,,,,,,,,,N/A,,0,,,,,
1273,11550,94588716,,,,,,,,"Bardhaman, West Bengal, India",05-12-2025,,,,,,,,,N/A,,0,,,,,
1274,11551,94594417,GEM/2025/B/6889728,,,,,,,"Jalpaiguri, West Bengal, India",04-12-2025,,148,,,,,,,N/A,,0,,,,,
1275,11553,94597283,2025_DOS_153662_1,,,,,,,"Rupnagar, Punjab, India",05-12-2025,26-11-2025,,,,,,,,N/A,,0,,,,,
1276,11555,94593970,GEM/2025/B/6878724,,,,,,,"Chandigarh Ut, Chandigarh, India",04-12-2025,ref to doc,6546,,,,,,,N/A,,0,,,,,
1277,11556,94565647,,,,,,,,"Gaya, Bihar, India",03-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1278,11566,94599069,2025_DME_462812_1,,,,,,,"Shivpuri, Madhya Pradesh, India",01-12-2025,21-11-2025,,,,,,,,N/A,,0,,,,,
1279,11571,94601183,,,,,,,,"Bhubaneswar, Orissa, India",29-11-2025,,,,,,,,,N/A,,0,,,,,
1280,11572,94601572,,,,,,,,"Lucknow, Uttar Pradesh, India",30-11-2025,,,,,,,,,N/A,,0,,,,,
1281,11573,94601955,2025_DHFW_153713_1,,,,,,,"Rupnagar, Punjab, India",09-12-2025,19-11-2025,,,,,,,,N/A,,0,,,,,
1282,11574,94602443,GEM/2025/B/6890669,,,,,,,"Thiruvananthapuram, Kerala, India",29-11-2025,ref to doc,20,,,,,,,N/A,,0,,,,,
1283,11575,94602444,GEM/2025/B/6890677,,,,,,,"Mumbai, Maharashtra, India",24-12-2025,19-11-2025,1,,,,,,,N/A,,0,,,,,
1284,11576,94602471,GEM/2025/B/6890770,,,,,,,"Budgam, Jammu And Kashmir, India",05-12-2025,,8170,,,,,,,N/A,,0,,,,,
1285,11585,94601985,2025_DOS_153608_1,,,,,,,"Rupnagar, Punjab, India",05-12-2025,26-11-2025,,,,,,,,N/A,,0,,,,,
1286,11586,94602455,GEM/2025/B/6890706,,,,,,,"Chennai, Tamil Nadu, India",05-12-2025,,18,,,,,,,N/A,,0,,,,,
1287,11590,94602712,GEM/2025/B/6820593,,,,,,,"Nadia, West Bengal, India",05-12-2025,ref to doc,1186,,,,,,,N/A,,0,,,,,
1288,11592,94602774,GEM/2025/B/6891406,,,,,,,"Izatnagar, Uttar Pradesh, India",29-11-2025,ref to doc,10,,,,,,,N/A,,0,,,,,
1289,11593,94602797,GEM/2025/B/6823854,,,,,,,"New Delhi, Delhi, India",05-12-2025,ref to doc,6,,,,,,,N/A,,0,,,,,
1290,11594,94602811,GEM/2025/B/6881196,,,,,,,"Chandigarh Ut, Chandigarh, India",05-12-2025,ref to doc,21850,,,,,,,N/A,,0,,,,,
1291,11595,94603044,GEM/2025/B/6712875,,,,,,,"Mumbai, Maharashtra, India",05-12-2025,ref to doc,2016,,,,,,,N/A,,0,,,,,
1292,11596,94603133,GEM/2025/B/6888951,,,,,,,"Patna, Bihar, India",05-12-2025,ref to doc,1,,,,,,,N/A,,0,,,,,
1293,11598,94603316,GEM/2025/B/6851197,,,,,,,"Visakhapatnam, Andhra Pradesh, India",05-12-2025,ref to doc,5455,,,,,,,N/A,,0,,,,,
1294,11600,94603401,GEM/2025/B/6844748,,,,,,,"Mumbai, Maharashtra, India",05-12-2025,ref to doc,22,,,,,,,N/A,,0,,,,,
1295,11605,94603616,GEM/2025/B/6798517,,,,,,,"Visakhapatnam, Andhra Pradesh, India",05-12-2025,,20,,,,,,,N/A,,0,,,,,
1296,11606,94603617,GEM/2025/B/6846221,,,,,,,"New Delhi, Delhi, India",05-12-2025,,90,,,,,,,N/A,,0,,,,,
1297,11611,94606977,2025_IITB_875251_2,,,,,,,"Bhilai, Chhattisgarh, India",01-12-2025,,,,,,,,,N/A,,0,,,,,
1298,11615,94608804,MS4/2293/GeM Equipment/2025,,,,,,,"Chennai, Tamil Nadu, India",26-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1299,11617,94609257,GEM/2025/B/6892858,,,,,,,"Sirohi, Rajasthan, India",05-12-2025,ref to doc,553,,,,,,,N/A,,0,,,,,
1300,11618,94609314,GEM/2025/B/6866519,,,,,,,"Indore, Madhya Pradesh, India",08-12-2025,,1,,,,,,,N/A,,0,,,,,
1301,11621,94609672,GEM/2025/B/6878641,,,,,,,"Mandya, Karnataka, India",29-11-2025,,18435,,,,,,,N/A,,0,,,,,
1302,11624,94609796,GEM/2025/B/6883640,,,,,,,"Hyderabad, Telangana, India",27-11-2025,ref to doc,3352,,,,,,,N/A,,0,,,,,
1303,11632,94611971,,,,,,,,"Kolkata, West Bengal, India",08-12-2025,13-03-2025,,,,,,,,N/A,,0,,,,,
1304,11633,94613092,,,,,,,,"Pondicherry, Puducherry, India",05-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1305,11636,94627519,GEM/2025/B/6894009,,,,,,,"Sehore, Madhya Pradesh, India",26-11-2025,ref to doc,310,,,,,,,N/A,,0,,,,,
1306,11638,94627707,GEM/2025/B/6796859,,,,,,,"Kutch, Gujarat, India",15-12-2025,,54,,,,,,,N/A,,0,,,,,
1307,11646,94628642,82250968A,,,,,,,"Mumbai, Maharashtra, India",15-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1308,11651,94628709,52251255,,,,,,,"Multi Location, Multi State, India",19-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1309,11665,94629458,RC62253878,,,,,,,"Mumbai, Maharashtra, India",15-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1310,11669,94629578,91256251,,,,,,,"Ernakulam, Kerala, India",03-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1311,11676,94629980,02256637,,,,,,,"Madurai, Tamil Nadu, India",02-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1312,11677,94630054,29251950,,,,,,,"Multi Location, Multi State, India",15-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1313,11678,94630073,02256479A,,,,,,,"Madurai, Tamil Nadu, India",03-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1314,11679,94630085,29252081,,,,,,,"Mumbai, Maharashtra, India",17-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1315,11680,94630105,02256719,,,,,,,"Madurai, Tamil Nadu, India",10-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1316,11682,94630141,22255770,,,,,,,"Sealdah, West Bengal, India",02-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1317,11683,94630159,29250265B,,,,,,,"Chandrapur, Maharashtra, India",26-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1318,11684,94630176,02256646,,,,,,,"Madurai, Tamil Nadu, India",05-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1319,11685,94630184,22255778,,,,,,,"Sealdah, West Bengal, India",03-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1320,11686,94630186,02256623,,,,,,,"Madurai, Tamil Nadu, India",03-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1321,11688,94630190,02256633,,,,,,,"Madurai, Tamil Nadu, India",02-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1322,11690,94630234,02256645,,,,,,,"Madurai, Tamil Nadu, India",03-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1323,11691,94630288,02256664,,,,,,,"Madurai, Tamil Nadu, India",09-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1324,11693,94630316,02256559,,,,,,,"Chennai, Tamil Nadu, India",08-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1325,11694,94630401,02256585A,,,,,,,"Madurai, Tamil Nadu, India",02-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1326,11695,94630427,22255777,,,,,,,"Sealdah, West Bengal, India",03-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1327,11698,94609103,GEM/2025/B/6892521,,,,,,,"Kokrajhar, Assam, India",05-12-2025,,46,,,,,,,N/A,,0,,,,,
1328,11702,94629536,CH253615,,,,,,,"Multi Location, Multi State, India",26-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1329,11703,94629543,CH253686,,,,,,,"Mysore, Karnataka, India",26-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1330,11705,94629838,CH251181,,,,,,,"Multi Location, Multi State, India",26-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1331,11707,94588894,5522,,,,,,,"Surguja, Chhattisgarh, India",12-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1332,11708,94605713,2025_WBZA_948969_1,,,,,,,"North 24 Pargana, West Bengal, India",10-12-2025,,,,,,,,,N/A,,0,,,,,
1333,11709,94609795,GEM/2025/B/6883535,,,,,,,"Chittorgarh, Rajasthan, India",06-12-2025,,180,,,,,,,N/A,,0,,,,,
1334,11714,94625191,DHFWS/2025-26/IND1930,,,,,,,"Bangalore, Karnataka, India",15-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1335,11718,94629645,CH253139,,,,,,,"Mysore, Karnataka, India",26-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1336,11719,94630132,02256539,,,,,,,"Madurai, Tamil Nadu, India",01-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1337,11720,94630242,02256549,,,,,,,"Chennai, Tamil Nadu, India",03-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1338,11721,94630439,02256543,,,,,,,"Ernakulam, Kerala, India",02-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1339,11724,94638166,2025_HFW_948391_1,,,,,,,"Kolkata, West Bengal, India",08-12-2025,15-11-2025,,,,,,,,N/A,,0,,,,,
1340,11725,94638634,GEM/2025/B/6894845,,,,,,,"Visakhapatnam, Andhra Pradesh, India",08-12-2025,,39,,,,,,,N/A,,0,,,,,
1341,11726,94640103,2025_DHFW_153727_1,,,,,,,"Rupnagar, Punjab, India",08-12-2025,17-11-2025,,,,,,,,N/A,,0,,,,,
1342,11727,94640302,GEM/2025/B/6822831,,,,,,,"Mumbai, Maharashtra, India",06-12-2025,,42000,,,,,,,N/A,,0,,,,,
1343,11730,94640340,GEM/2025/B/6877618,,,,,,,"Mumbai, Maharashtra, India",06-12-2025,,48,,,,,,,N/A,,0,,,,,
1344,11731,94640355,GEM/2025/B/6894730,,,,,,,"New Delhi, Delhi, India",08-12-2025,,20000,,,,,,,N/A,,0,,,,,
1345,11732,94640384,GEM/2025/B/6894794,,,,,,,"Kozhikode, Kerala, India",06-12-2025,,1,,,,,,,N/A,,0,,,,,
1346,11734,94640423,GEM/2025/B/6877307,,,,,,,"Mumbai, Maharashtra, India",06-12-2025,ref to doc,96,,,,,,,N/A,,0,,,,,
1347,11737,94640674,GEM/2025/B/6868424,,,,,,,"Mumbai, Maharashtra, India",06-12-2025,,96,,,,,,,N/A,,0,,,,,
1348,11742,94643006,GEM/2025/B/6881389,,,,,,,"Mumbai, Maharashtra, India",06-12-2025,ref to doc,528,,,,,,,N/A,,0,,,,,
1349,11743,94643007,GEM/2025/B/6881469,,,,,,,"Mumbai, Maharashtra, India",06-12-2025,ref to doc,252,,,,,,,N/A,,0,,,,,
1350,11744,94643009,GEM/2025/B/6893815,,,,,,,"Mysore, Karnataka, India",06-12-2025,ref to doc,20,,,,,,,N/A,,0,,,,,
1351,11753,94637944,2025_MSME_949742_1,,,,,,,"Malda, West Bengal, India",09-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1352,11754,94640306,GEM/2025/B/6891885,,,,,,,"Silvassa, Dadra And Nagar Haveli, India",06-12-2025,,14,,,,,,,N/A,,0,,,,,
1353,11755,94640678,GEM/2025/B/6890816,,,,,,,"Darjeeling, West Bengal, India",06-12-2025,,7,,,,,,,N/A,,0,,,,,
1354,11756,94640758,GEM/2025/B/6895136,,,,,,,"Bangalore, Karnataka, India",06-12-2025,,160,,,,,,,N/A,,0,,,,,
1355,11758,94635912,2025_PGIME_885738_1,,,,,,,"Chandigarh Ut, Chandigarh, India",26-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1356,11761,94627154,,,,,,,,"Kolkata, West Bengal, India",04-12-2025,,,,,,,,,N/A,,0,,,,,
1357,11762,94640424,GEM/2025/B/6877071,,,,,,,"Mumbai, Maharashtra, India",06-12-2025,,480,,,,,,,N/A,,0,,,,,
1358,11764,94640687,GEM/2025/B/6890996,,,,,,,"Angul, Orissa, India",01-12-2025,ref to doc,8,,,,,,,N/A,,0,,,,,
1359,11770,94643847,GEM/2025/B/6807006,,,,,,,"Dhule, Maharashtra, India",01-12-2025,19-11-2025,1,,,,,,,N/A,,0,,,,,
1360,11772,94644753,2025_NAVY_739990_1,,,,,,,"Ernakulam, Kerala, India",15-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1361,11773,94645281,GEM/2025/B/6854447,,,,,,,"Leh Ladakh, Jammu And Kashmir, India",01-12-2025,ref to doc,730,,,,,,,N/A,,0,,,,,
1362,11775,94645301,GEM/2025/B/6891501,,,,,,,"Bareilly, Uttar Pradesh, India",01-12-2025,,10,,,,,,,N/A,,0,,,,,
1363,11776,94645345,GEM/2025/B/6896617,,,,,,,"Kasganj, Uttar Pradesh, India",01-12-2025,,120500,,,,,,,N/A,,0,,,,,
1364,11779,94645465,GEM/2025/B/6896255,,,,,,,"Leh Ladakh, Jammu And Kashmir, India",28-11-2025,ref to doc,76,,,,,,,N/A,,0,,,,,
1365,11786,94646446,,,,,,,,"Bangalore, Karnataka, India",16-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1366,11787,94647034,2025_VMMC_885733_1,,,,,,,"New Delhi, Delhi, India",08-12-2025,25-11-2025,,,,,,,,N/A,,0,,,,,
1367,11798,94651688,,,,,,,,"New Delhi, Delhi, India",12-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1368,11799,94651965,WBMSCL/NIT 922/2025 Date-13.11.2025,,,,,,,"Kolkata, West Bengal, India",10-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1369,11800,94652810,1000445870,,,,,,,"Patna, Bihar, India",26-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1370,11801,94653617,643671-E0325O0262,,,,,,,"Kothagudem, Telangana, India",06-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1371,11805,94656594,"643946-Tender No. 1A.54/TGMSIDC/EQU/2025-26, Dt: 16.04.2025",,,,,,,"Hyderabad, Telangana, India",01-12-2025,20-11-2025,,,,,,,,N/A,,0,,,,,
1372,11806,94657134,DHFWS/2025-26/IND1933,,,,,,,"Bijapur, Karnataka, India",28-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1373,11807,94658932,22255749A,,,,,,,"Liluah, West Bengal, India",02-12-2025,,,,,,,,,N/A,,0,,,,,
1374,11808,94659021,52251294,,,,,,,"Ajmer, Rajasthan, India",22-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1375,11809,94659155,52251216,,,,,,,"Ajmer, Rajasthan, India",22-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1376,11810,94659212,P2256231,,,,,,,"Bangalore, Karnataka, India",26-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1377,11811,94659253,02256677,,,,,,,"Ernakulam, Kerala, India",16-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1378,11812,94659299,P1252506,,,,,,,"Bangalore, Karnataka, India",08-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1379,11813,94659324,02256670,,,,,,,"Madurai, Tamil Nadu, India",15-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1380,11814,94659439,02256678,,,,,,,"Ernakulam, Kerala, India",16-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1381,11815,94659453,02256729,,,,,,,"Thrissur, Kerala, India",12-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1382,11816,94659563,48255372,,,,,,,"Ludhiana, Punjab, India",08-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1383,11817,94659872,,,,,,,,"Tezpur, Assam, India",28-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1384,11818,94659910,,,,,,,,"Lucknow, Uttar Pradesh, India",15-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1385,11822,94666575,2025_AIMSD_885796_1,,,,,,,"New Delhi, Delhi, India",15-12-2025,,,,,,,,,N/A,,0,,,,,
1386,11824,94667439,GEM/2025/B/6897620,,,,,,,"Hyderabad, Telangana, India",26-11-2025,ref to doc,29820,,,,,,,N/A,,0,,,,,
1387,11827,94667642,GEM/2025/B/6890999,,,,,,,"Udhampur, Jammu And Kashmir, India",26-11-2025,ref to doc,53,,,,,,,N/A,,0,,,,,
1388,11830,94667739,GEM/2025/B/6897937,,,,,,,"Rajouri, Jammu And Kashmir, India",26-11-2025,,3077,,,,,,,N/A,,0,,,,,
1389,11831,94667744,GEM/2025/B/6897950,,,,,,,"West Kameng, Arunachal Pradesh, India",26-11-2025,ref to doc,5,,,,,,,N/A,,0,,,,,
1390,11832,94667754,GEM/2025/B/6897967,,,,,,,"Gurdaspur, Punjab, India",26-11-2025,ref to doc,1722,,,,,,,N/A,,0,,,,,
1391,11833,94667766,GEM/2025/B/6898004,,,,,,,"Kohima, Nagaland, India",26-11-2025,ref to doc,17,,,,,,,N/A,,0,,,,,
1392,11834,94667793,GEM/2025/B/6897693,,,,,,,"Leh Ladakh, Jammu And Kashmir, India",26-11-2025,ref to doc,45,,,,,,,N/A,,0,,,,,
1393,11839,94651691,AIIMS/R/CS/Ortho/Arthroscopy systems/25/GTE/E-16242,,,,,,,"Raipur, Chhattisgarh, India",03-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1394,11840,94659029,02256665,,,,,,,"Thrissur, Kerala, India",10-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1395,11841,94659168,53255248A,,,,,,,"Madurai, Tamil Nadu, India",05-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1396,11842,94659385,53255248B,,,,,,,"Madurai, Tamil Nadu, India",05-12-2025,,,,,,,,,N/A,,0,,,,,
1397,11846,94659028,02256725,,,,,,,"Thrissur, Kerala, India",12-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1398,11847,94652764,,,,,,,,"Pondicherry, Puducherry, India",15-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1399,11848,94652766,,,,,,,,"Pondicherry, Puducherry, India",08-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1400,11849,94655888,3800001163,,,,,,,"Mangalore, Karnataka, India",05-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1401,11850,94660214,,,,,,,,"Nainital, Uttarakhand, India",02-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1402,11854,94667261,GEM/2025/B/6897414,,,,,,,"Bareilly, Uttar Pradesh, India",26-11-2025,ref to doc,1110,,,,,,,N/A,,0,,,,,
1403,11856,94667313,GEM/2025/B/6872717,,,,,,,"Purnia, Bihar, India",26-11-2025,ref to doc,60,,,,,,,N/A,,0,,,,,
1404,11857,94667375,GEM/2025/B/6847900,,,,,,,"Hamirpur, Uttar Pradesh, India",01-12-2025,ref to doc,395459,,,,,,,N/A,,0,,,,,
1405,11859,94667435,GEM/2025/B/6897614,,,,,,,"Hyderabad, Telangana, India",26-11-2025,ref to doc,50829,,,,,,,N/A,,0,,,,,
1406,11860,94667440,GEM/2025/B/6897624,,,,,,,"Jalandhar, Punjab, India",08-12-2025,ref to doc,16,,,,,,,N/A,,0,,,,,
1407,11862,94667476,GEM/2025/B/6897160,,,,,,,"Mumbai, Maharashtra, India",06-12-2025,ref to doc,12052,,,,,,,N/A,,0,,,,,
1408,11863,94667489,GEM/2025/B/6897212,,,,,,,"Imphal, Manipur, India",26-11-2025,ref to doc,1116,,,,,,,N/A,,0,,,,,
1409,11864,94667807,GEM/2025/B/6897746,,,,,,,"Srinagar, Jammu And Kashmir, India",26-11-2025,ref to doc,147,,,,,,,N/A,,0,,,,,
1410,11865,94668774,GEM/2025/B/6760211,,,,,,,"Visakhapatnam, Andhra Pradesh, India",06-12-2025,ref to doc,7893,,,,,,,N/A,,0,,,,,
1411,11866,94668800,GEM/2025/B/6896683,,,,,,,"Kasganj, Uttar Pradesh, India",01-12-2025,ref to doc,163032,,,,,,,N/A,,0,,,,,
1412,11867,94668802,GEM/2025/B/6896723,,,,,,,"Dehradun, Uttarakhand, India",29-11-2025,ref to doc,6,,,,,,,N/A,,0,,,,,
1413,11868,94668817,GEM/2025/B/6897402,,,,,,,"Udhampur, Jammu And Kashmir, India",26-11-2025,ref to doc,1066,,,,,,,N/A,,0,,,,,
1414,11869,94668858,GEM/2025/B/6820784,,,,,,,"Visakhapatnam, Andhra Pradesh, India",06-12-2025,ref to doc,189,,,,,,,N/A,,0,,,,,
1415,11870,94668887,GEM/2025/B/6896755,,,,,,,"Kasganj, Uttar Pradesh, India",01-12-2025,ref to doc,66040,,,,,,,N/A,,0,,,,,
1416,11871,94671304,,,,,,,,"Patna, Bihar, India",15-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1417,11872,94677480,2025_DMER5_120679_1,,,,,,,"Kangra, Himachal Pradesh, India",10-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1418,11873,94680000,GEM/2025/B/6822180,,,,,,,"Pathankot, Punjab, India",27-11-2025,ref to doc,294,,,,,,,N/A,,0,,,,,
1419,11874,94680060,GEM/2025/B/6898227,,,,,,,"Dehradun, Uttarakhand, India",28-11-2025,ref to doc,5,,,,,,,N/A,,0,,,,,
1420,11875,94680080,GEM/2025/B/6898250,,,,,,,"Jalpaiguri, West Bengal, India",27-11-2025,ref to doc,200,,,,,,,N/A,,0,,,,,
1421,11876,94680141,GEM/2025/B/6898320,,,,,,,"Thiruvananthapuram, Kerala, India",27-11-2025,ref to doc,18,,,,,,,N/A,,0,,,,,
1422,11880,94682605,GEM/2025/B/6896326,,,,,,,"Holalkere, Karnataka, India",27-11-2025,ref to doc,1,,,,,,,N/A,,0,,,,,
1423,11881,94682607,GEM/2025/B/6896357,,,,,,,"Holalkere, Karnataka, India",27-11-2025,ref to doc,1,,,,,,,N/A,,0,,,,,
1424,11883,94684364,2025_NITW_885807_1,,,,,,,"Warangal, Andhra Pradesh, India",08-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1425,11884,94684374,2025_AIIMS_885856_1,,,,,,,"Jodhpur, Rajasthan, India",27-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1426,11902,94687211,GEM/2025/B/6835550,,,,,,,"Kaiga, Karnataka, India",09-12-2025,,50,,,,,,,N/A,,0,,,,,
1427,11903,94687235,GEM/2025/B/6883480,,,,,,,"Mysore, Karnataka, India",02-12-2025,ref to doc,7900,,,,,,,N/A,,0,,,,,
1428,11905,94687285,GEM/2025/B/6823500,,,,,,,"Mumbai, Maharashtra, India",08-12-2025,ref to doc,12115,,,,,,,N/A,,0,,,,,
1429,11907,94687329,GEM/2025/B/6897707,,,,,,,"Visakhapatnam, Andhra Pradesh, India",27-11-2025,ref to doc,1,,,,,,,N/A,,0,,,,,
1430,11908,94687332,GEM/2025/B/6885905,,,,,,,"Sonebhadra, Uttar Pradesh, India",27-11-2025,,22,,,,,,,N/A,,0,,,,,
1431,11909,94687359,GEM/2025/B/6711456,,,,,,,"Mumbai, Maharashtra, India",08-12-2025,ref to doc,4110,,,,,,,N/A,,0,,,,,
1432,11910,94687367,GEM/2025/B/6830429,,,,,,,"Port Blair, Andaman And Nicobar Islands, India",08-12-2025,ref to doc,14474,,,,,,,N/A,,0,,,,,
1433,11911,94687452,GEM/2025/B/6899038,,,,,,,"West Siang, Arunachal Pradesh, India",27-11-2025,,2171,,,,,,,N/A,,0,,,,,
1434,11913,94687560,GEM/2025/B/6877424,,,,,,,"Udham Singh Nagar, Uttarakhand, India",27-11-2025,,15,,,,,,,N/A,,0,,,,,
1435,11914,94687674,GEM/2025/B/6898576,,,,,,,"Jalandhar, Punjab, India",27-11-2025,,707,,,,,,,N/A,,0,,,,,
1436,11915,94687775,GEM/2025/B/6888088,,,,,,,"New Delhi, Delhi, India",02-12-2025,,1,,,,,,,N/A,,0,,,,,
1437,11916,94688327,,,,,,,,"Bhilai, Chhattisgarh, India",02-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1438,11920,94688495,CH251467A,,,,,,,"Mysore, Karnataka, India",26-11-2025,,,,,,,,,N/A,,0,,,,,
1439,11926,94688772,H4251774A,,,,,,,"Chandrapur, Maharashtra, India",02-12-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1440,11934,94691698,2025-26/3142,,,,,,,"Ludhiana, Punjab, India",29-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1441,11935,94691896,2025_BHEL_54937_1,,,,,,,"Haridwar, Uttarakhand, India",28-11-2025,ref to doc,,,,,,,,N/A,,0,,,,,
1442,11936,94691954,GEM/2025/B/6882407,,,,,,,"Bangalore, Karnataka, India",02-12-2025,,12,,,,,,,N/A,,0,,,,,
1443,11937,94692016,GEM/2025/B/6900197,,,,,,,"Chandigarh Ut, Chandigarh, India",27-11-2025,ref to doc,1450,,,,,,,N/A,,0,,,,,
1444,11939,94692060,GEM/2025/B/6894633,,,,,,,"Machilipatnam, Andhra Pradesh, India",27-11-2025,18-11-2025,2000,,,,,,,N/A,,0,,,,,
1445,11940,94692158,GEM/2025/B/6898870,,,,,,,"Patiala, Punjab, India",08-12-2025,,1,,,,,,,N/A,,0,,,,,
1446,11942,94692344,GEM/2025/B/6889595,,,,,,,"Raigarh, Chhattisgarh, India",13-12-2025,,82,,,,,,,N/A,,0,,,,,
1447,11943,94692351,GEM/2025/B/6893375,,,,,,,"Bangalore, Karnataka, India",02-12-2025,,2600,,,,,,,N/A,,0,,,,,
1448,11944,94692357,GEM/2025/B/6899924,,,,,,,"Deoghar, Jharkhand, India",08-12-2025,,7,,,,,,,N/A,,0,,,,,
1449,11945,94692367,GEM/2025/B/6899843,,,,,,,"Kollam, Kerala, India",27-11-2025,,50,,,,,,,N/A,,0,,,,,
1450,11946,94692471,GEM/2025/B/6842975,,,,,,,"Thiruvananthapuram, Kerala, India",08-12-2025,,12,,,,,,,N/A,,0,,,,,
