 Sr.No , SKU Code , Short Specification , Detailed Specification , UOM , Units , LOB , Portfolio , Brand , Sub Brand , Speciality , Section , GST % 
100,APGN20 2345XL,GT-Polyglactin 910  Violet 2-0 X 120-40MM 1/2 Circle Round Body,POLYGLACTIN 910 VIOLET  2-0 X 120-40MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
101,APGN20 2382,GT-Polyglactin 910  Violet 2-0 X 90-40MM 1/2 Circle Reverse Cutting,POLYGLACTIN 910 VIOLET  2-0 X 90-40MM 1/2 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
102,APGN202317NE,ANE-Polyglactin 910  Violet 2-0 X 90-30MM 1/2 Circle Round Body,POLYGLACTIN 910 VIOLET  2-0 X 90-30MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section N,5
103,APGN202317Q1,SP-Polyglactin 910  Violet 2-0 X 90-30MM 1/2 Circle Round Body,POLYGLACTIN 910 VIOLET  2-0 X 90-30MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
104,APGN202345NE,ANE-Polyglactin 910  Violet 2-0 X 90-40MM 1/2 Circle Round Body,POLYGLACTIN 910 VIOLET  2-0 X 90-40MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section N,5
105,APGN202345Q1,SP-Polyglactin 910  Violet 2-0 X 90-40MM 1/2 Circle Round Body,POLYGLACTIN 910 VIOLET  2-0 X 90-40MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
106,APGN202382NE,ANE-Polyglactin 910  Violet 2-0 X 90-40MM 1/2 Circle Reverse Cutting,POLYGLACTIN 910 VIOLET  2-0 X 90-40MM 1/2 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section N,5
107,APGN202382Q1,SP-Polyglactin 910  Violet 2-0 X 90-40MM 1/2 Circle Reverse Cutting,POLYGLACTIN 910 VIOLET  2-0 X 90-40MM 1/2 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
108,APGN30 2328U,GT-Polyglactin 910  Undyed 3-0 X 90-25MM 3/8 Circle Cutting,POLYGLACTIN 910 UNDYED 3-0 X 90-25MM 3/8 CIRCLE CUTTING ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
109,APGN30 2437,GT-Polyglactin 910  Violet 3-0 X 70-20MM 1/2 Circle Round Body,POLYGLACTIN 910 VIOLET  3-0 X 70-20MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
110,APGN302328UNE,ANE-Polyglactin 910  Undyed 3-0 X 90-25MM 3/8 Circle Cutting,POLYGLACTIN 910 UNDYED 3-0 X 90-25MM 3/8 CIRCLE CUTTING ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section N,5
111,APGN302328UQ1,SP-Polyglactin 910  Undyed 3-0 X 90-25MM 3/8 Circle Cutting,POLYGLACTIN 910 UNDYED 3-0 X 90-25MM 3/8 CIRCLE CUTTING ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
112,APGN302437NE,ANE-Polyglactin 910  Violet 3-0 X 70-20MM 1/2 Circle Round Body,POLYGLACTIN 910 VIOLET  3-0 X 70-20MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section N,5
113,APGN302437Q1,SP-Polyglactin 910  Violet 3-0 X 70-20MM 1/2 Circle Round Body,POLYGLACTIN 910 VIOLET  3-0 X 70-20MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
114,APGN40 2304,GT-Polyglactin 910  Violet 4-0 X 70-20MM 1/2 Circle Round Body,POLYGLACTIN 910 VIOLET  4-0 X 70-20MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
115,APGN402304NE,ANE-Polyglactin 910  Violet 4-0 X 70-20MM 1/2 Circle Round Body,POLYGLACTIN 910 VIOLET  4-0 X 70-20MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section N,5
116,APGN402304Q1,SP-Polyglactin 910  Violet 4-0 X 70-20MM 1/2 Circle Round Body,POLYGLACTIN 910 VIOLET  4-0 X 70-20MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
117,APGN50 2403,GT-Polyglactin 910  Violet 5-0 X 45-16MM 1/2 Circle Round Body,POLYGLACTIN 910 VIOLET  5-0 X 45-16MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
118,APGN502403Q1,SP-Polyglactin 910  Violet 5-0 X 45-16MM 1/2 Circle Round Body,POLYGLACTIN 910 VIOLET  5-0 X 45-16MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
119,APGT01 2347DNL,GT-Polyglactin 910  With triclosan Violet 1X180-40MM 1/2 Circle Round Body Taper Cut Double  Needle ,POLYGLACTIN 910 WITH TRICLOSAN VIOLET  1X180-40MM 1/2 CIRCLE ROUND BODY  TAPERCUT DOUBLE NEEDLE  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
120,APGT01 2347DNLZ,GT-Polyglactin 910  T PLUS VIOLET 1X180-40MM 1/2 Circle Round Body Taper Cut Double Needle,POLYGLACTIN 910 T PLUSVIO 1X180-40MM HALF CIRCLR ROUND BODY TAPERCUT DOUBLE NEEDLE-3D,BOX,36, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
121,APGT012347NE,ANE-Polyglactin 910  With triclosan Violet 1 X 90-40MM 1/2 Circle Round Body,POLYGLACTIN  910 WITH TRICLOSAN VIOLET  1 X 90-40MM 1/2 CIRCLE ROUND BODY  H,DZ,12, Suture , P-1 ,Mitsu Ab,Mitsu Ab,NCV,Section N,5
122,APGT012359NE,ANE-Polyglactin 910  With triclosan Violet 1 X 70-40MM 1/2 Circle Round Body ,POLYGLACTIN   910 WITH TRICLOSAN VIOLET  1 X 70-40MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Mitsu Ab,Mitsu Ab,NCV,Section N,5
123,APGT012360NE,ANE-Polyglactin 910  With triclosan Violet 1 X 90-40MM 1/2 Circle Round Body ,POLYGLACTIN   910 WITH TRICLOSAN VIOLET  1 X 90-40MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Mitsu Ab,Mitsu Ab,NCV,Section N,5
124,APGT012421NE,ANE-Polyglactin 910  With triclosan Violet 1 X 90-40MM 1/2 Circle Reverse Cutting ,POLYGLACTIN   910 WITH TRICLOSAN VIOLET  1 X 90-40MM 1/2 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Mitsu Ab,Mitsu Ab,NCV,Section N,5
125,APGT012826NE,ANE-Polyglactin 910  With triclosan Violet 1 X 35-23MM 1/2 Circle Reverse Cutting ,POLYGLACTIN   910 WITH TRICLOSAN VIOLET  1 X 35-23MM 1/2 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Mitsu Ab,Mitsu Ab,NCV,Section N,5
126,APGT012826XLNE,ANE-Polyglactin 910  With triclosan Violet 1 X 70-23MM 1/2 Circle Reverse Cutting ,POLYGLACTIN   910 WITH TRICLOSAN VIOLET  1 X 70-23MM 1/2 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Mitsu Ab,Mitsu Ab,NCV,Section N,5
127,APGT022478NE,ANE-Polyglactin 910  With triclosan Violet 2 X 90-40MM 1/2 Circle Reverse Cutting ,POLYGLACTIN   910 WITH TRICLOSAN VIOLET  2 X 90-40MM 1/2 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Mitsu Ab,Mitsu Ab,NCV,Section N,5
128,APGT102346NE,ANE-Polyglactin 910  With triclosan Violet 0 X 90-40MM 1/2 Circle Round Body ,POLYGLACTIN   910 WITH TRICLOSAN VIOLET  0 X 90-40MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Mitsu Ab,Mitsu Ab,NCV,Section N,5
129,APGT102534NE,ANE-Polyglactin 910  With triclosan Violet 0 X 90-36MM 1/2 Circle Reverse Cutting ,POLYGLACTIN   910 WITH TRICLOSAN VIOLET  0 X 90-36MM 1/2 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Mitsu Ab,Mitsu Ab,NCV,Section N,5
130,APGT202317NE,ANE-Polyglactin 910  With triclosan Violet 2-0 X 90-30MM 1/2 Circle Round Body ,POLYGLACTIN   910 WITH TRICLOSAN VIOLET  2-0 X 90-30MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Mitsu Ab,Mitsu Ab,NCV,Section N,5
131,APGT202382NE,ANE-Polyglactin 910  With triclosan Violet 2-0 X 90-40MM 1/2 Circle Reverse Cutting ,POLYGLACTIN   910 WITH TRICLOSAN VIOLET  2-0 X 90-40MM 1/2 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Mitsu Ab,Mitsu Ab,NCV,Section N,5
132,APGT202404UNE,ANE-Polyglactin 910  With triclosan Undyed  2-0 X 90-26MM 3/8 Circle Cutting ,POLYGLACTIN   910 WITH TRICLOSAN UNDYED  2-0 X 90-26MM 3/8 CIRCLE CUTTING ,DZ,12, Suture , P-1 ,Mitsu Ab,Mitsu Ab,NCV,Section N,5
133,APGT302437NE,ANE-Polyglactin 910  With triclosan Violet 3-0 X 90-20MM 1/2 Circle Round Body ,POLYGLACTIN   910 WITH TRICLOSAN VIOLET  3-0 X 90-20MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Mitsu Ab,Mitsu Ab,NCV,Section N,5
134,APGT302472NE,ANE-Polyglactin 910  With triclosan Violet 3-0 X 90-22MM 1/2 Circle Cutting ,POLYGLACTIN   910 WITH TRICLOSAN VIOLET  3-0 X 90-22MM 1/2 CIRCLE CUTTING ,DZ,12, Suture , P-1 ,Mitsu Ab,Mitsu Ab,NCV,Section N,5
135,APGT402304NE,ANE-Polyglactin 910  With triclosan Violet 4-0 X 70-20MM 1/2 Circle Round Body ,POLYGLACTIN   910 WITH TRICLOSAN VIOLET  4-0 X 70-20MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Mitsu Ab,Mitsu Ab,NCV,Section N,5
136,APPL01 834,GT-POLYPROPYLENE Blue 1 X 150-48MM 1/2 Circle Round Body Loop code,POLYPROPYLENE BLUE 1 X 150-48MM 1/2 CIRCLE ROUND BODY  L,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
137,APPL01 840,GT-POLYPROPYLENE Blue 1 X 70-30MM 1/2 Circle Round Body,POLYPROPYLENE BLUE 1 X 70-30MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
138,APPL01 843,GT-POLYPROPYLENE Blue 1 X 70-40MM 1/2 Circle Round Body,POLYPROPYLENE BLUE 1 X 70-40MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
139,APPL01 883,GT-POLYPROPYLENE Blue 1 X 100-45MM 1/2 Circle Reverse Cutting,POLYPROPYLENE BLUE 1 X 100-45MM 1/2 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
140,APPL01840NE,ANE-POLYPROPYLENE Blue 1 X 70-30MM 1/2 Circle Round Body,POLYPROPYLENE BLUE 1 X 70-30MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section N,5
141,APPL01840Q1,SP-POLYPROPYLENE Blue 1 X 70-30MM 1/2 Circle Round Body,POLYPROPYLENE BLUE 1 X 70-30MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
142,APPL01843NE,ANE-POLYPROPYLENE Blue 1 X 70-40MM 1/2 Circle Round Body,POLYPROPYLENE BLUE 1 X 70-40MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section N,5
143,APPL01843Q1,SP-POLYPROPYLENE Blue 1 X 70-40MM 1/2 Circle Round Body,POLYPROPYLENE BLUE 1 X 70-40MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
144,APPL01883NE,ANE-POLYPROPYLENE Blue 1 X 100-45MM 1/2 Circle Reverse Cutting,POLYPROPYLENE BLUE 1 X 100-45MM 1/2 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section N,5
145,APPL10 830,GT-POLYPROPYLENE Blue 0 X 70-30MM 1/2 Circle Round Body,POLYPROPYLENE BLUE 0 X 70-30MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
146,APPL10 846,GT-POLYPROPYLENE Blue 0 X 90-30MM 1/2 Circle Round Body,POLYPROPYLENE BLUE 0 X 90-30MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
147,APPL10830NE,ANE-POLYPROPYLENE Blue 0 X 70-30MM 1/2 Circle Round Body,POLYPROPYLENE BLUE 0 X 70-30MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section N,5
148,APPL10830Q1,SP-POLYPROPYLENE Blue 0 X 70-30MM 1/2 Circle Round Body,POLYPROPYLENE BLUE 0 X 70-30MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
149,APPL10846NE,ANE-POLYPROPYLENE Blue 0 X 90-30MM 1/2 Circle Round Body,POLYPROPYLENE BLUE 0 X 90-30MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section N,5
150,APPL10846Q1,SP-POLYPROPYLENE Blue 0 X 90-30MM 1/2 Circle Round Body,POLYPROPYLENE BLUE 0 X 90-30MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
151,APPL20 844,GT-POLYPROPYLENE Blue 2-0 X 90-30MM 1/2 Circle Round Body,POLYPROPYLENE BLUE 2-0 X 90-30MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
152,APPL20844NE,ANE-POLYPROPYLENE Blue 2-0 X 90-30MM 1/2 Circle Round Body,POLYPROPYLENE BLUE 2-0 X 90-30MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section N,5
153,APPL20844Q1,SP-POLYPROPYLENE Blue 2-0 X 90-30MM 1/2 Circle Round Body,POLYPROPYLENE BLUE 2-0 X 90-30MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
154,APPL30 018,GT-POLYPROPYLENE Blue 3-0 X 70-22MM 3/8 Circle Cutting,POLYPROPYLENE BLUE 3-0 X 70-22MM 3/8 CIRCLE CUTTING ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
155,APPL30018NE,ANE-POLYPROPYLENE Blue 3-0 X 70-22MM 3/8 Circle Cutting,POLYPROPYLENE BLUE 3-0 X 70-22MM 3/8 CIRCLE CUTTING ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section N,5
156,APPL30018Q1,SP-POLYPROPYLENE Blue 3-0 X 70-22MM 3/8 Circle Cutting,POLYPROPYLENE BLUE 3-0 X 70-22MM 3/8 CIRCLE CUTTING ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
157,APPL60 8307BLG,GT-POLYPROPYLENE Blue 6-0X90-13MM 3/8 Circle Round Body Double Needle V-Black Needle  ,POLYPROPYLENE BLUE 6-0X90-13MM CURBDNVB,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section A,5
158,APPM1515,GT-POLYPROPYLENE MESH (15CM X 15CM),"Polypropylene Mesh is well knitted polypropylene material with standard heavy weight offers maximum tissue support and flexible scar for superior patient comfort. Strong and durable polypropylene material maintains consistent strength. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene mesh has a pore size of 1.0 mm x 1.2 mm, a weight of 100 gsm, and a thickness of 0.48 mm. It has a burst strength of 106.3 N/cm².",BOX,1, Mesh , P-1 ,Aspiron,Aspiron Mesh,Mesh,Section M,5
159,APPM611,GT-POLYPROPYLENE MESH (06CM X 11CM),"Polypropylene Mesh is well knitted polypropylene material with standard heavy weight offers maximum tissue support and flexible scar for superior patient comfort. Strong and durable polypropylene material maintains consistent strength. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene mesh has a pore size of 1.0 mm x 1.2 mm, a weight of 100 gsm, and a thickness of 0.48 mm. It has a burst strength of 106.3 N/cm².",BOX,6, Mesh , P-1 ,Aspiron,Aspiron Mesh,Mesh,Section M,5
160,APPM715,GT-POLYPROPYLENE MESH (7.6CM X 15CM),"Polypropylene Mesh is well knitted polypropylene material with standard heavy weight offers maximum tissue support and flexible scar for superior patient comfort. Strong and durable polypropylene material maintains consistent strength. The mesh is non-absorbable and is sterilized using ethylene oxide. Polypropylene mesh has a pore size of 1.0 mm x 1.2 mm, a weight of 100 gsm, and a thickness of 0.48 mm. It has a burst strength of 106.3 N/cm².",BOX,6, Mesh , P-1 ,Aspiron,Aspiron Mesh,Mesh,Section M,5
161,APXL05 646,GT-POLYESTER Green 5 X 75-55MM 1/2 Circle Taper Cut ,GT-POLYESTER GR 5 X 75-55MM 1/2 CIRCLE TAPERCUT ,DZ,12, Suture , P-1 ,Aspiron,Mericron Xl,CV,Section C,5
162,ASLK01 5062,GT-SILK Black 1 X 76-60MM 3/8 Circle Cutting,SILK BLACK  1 X 76-60MM 3/8 CIRCLE CUTTING ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
163,ASLK015062NE,ANE-SILK Black 1 X 76-60MM 3/8 Circle Cutting,SILK BLACK  1 X 76-60MM 3/8 CIRCLE CUTTING ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section N,5
164,ASLK10 5037,GT-SILK Black 0 X 76-45MM 3/8 Circle Reverse Cutting,SILK BLACK  0 X 76-45MM 3/8 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
165,ASLK10 5332,GT-SILK Black 0 X 90-30MM 1/2 Circle Round Body,SILK BLACK  0 X 90-30MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
166,ASLK105037NE,ANE-SILK Black 0 X 76-45MM 3/8 Circle Reverse Cutting,SILK BLACK  0 X 76-45MM 3/8 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section N,5
167,ASLK105037Q1,SP-SILK Black 0 X 76-45MM 3/8 Circle Reverse Cutting,SILK BLACK  0 X 76-45MM 3/8 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
168,ASLK105332NE,ANE-SILK Black 0 X 90-30MM 1/2 Circle Round Body,SILK BLACK  0 X 90-30MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section N,5
169,ASLK105332Q1,SP-SILK Black 0 X 90-30MM 1/2 Circle Round Body,SILK BLACK  0 X 90-30MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
170,ASLK20 5036,GT-SILK Black 2-0 X 76-45MM 3/8 Circle Reverse Cutting,SILK BLACK  2-0 X 76-45MM 3/8 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
171,ASLK20 5331,GT-SILK Black 2-0 X 90-30MM 1/2 Circle Round Body,SILK BLACK  2-0 X 90-30MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
172,ASLK205036NE,ANE-SILK Black 2-0 X 76-45MM 3/8 Circle Reverse Cutting,SILK BLACK  2-0 X 76-45MM 3/8 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section N,5
173,ASLK205036Q1,SP-SILK Black 2-0 X 76-45MM 3/8 Circle Reverse Cutting,SILK BLACK  2-0 X 76-45MM 3/8 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
174,ASLK205331NE,ANE-SILK Black 2-0 X 90-30MM 1/2 Circle Round Body,SILK BLACK  2-0 X 90-30MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section N,5
175,ASLK205331Q1,SP-SILK Black 2-0 X 90-30MM 1/2 Circle Round Body,SILK BLACK  2-0 X 90-30MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
176,ASLK30 5003,GT-SILK Black 3-0 X 90-16MM 3/8 Circle Cutting,SILK BLACK  3-0 X 90-16MM 3/8 CIRCLE CUTTING ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
177,ASLK30 5028,GT-SILK Black 3-0 X 76-26MM 3/8 Circle Reverse Cutting,SILK BLACK  3-0 X 76-26MM 3/8 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
178,ASLK30 5085,GT-SILK Black 3-0 X 90-25MM 1/2 Circle Round Body,SILK BLACK  3-0 X 90-25MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
179,ASLK30 5087,GT-SILK Black 3-0 X 76-20MM 1/2 Circle Round Body,SILK BLACK  3-0 X 76-20MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
180,ASLK305003Q1,SP-SILK Black 3-0 X 90-16MM 3/8 Circle Cutting,SILK BLACK  3-0 X 90-16MM 3/8 CIRCLE CUTTING ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
181,ASLK305028NE,ANE-SILK Black 3-0 X 76-26MM 3/8 Circle Reverse Cutting,SILK BLACK  3-0 X 76-26MM 3/8 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section N,5
182,ASLK305028Q1,SP-SILK Black 3-0 X 76-26MM 3/8 Circle Reverse Cutting,SILK BLACK  3-0 X 76-26MM 3/8 CIRCLE REVERSE CUTTING  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
183,ASLK305085NE,ANE-SILK Black 3-0 X 90-25MM 1/2 Circle Round Body,SILK BLACK  3-0 X 90-25MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section N,5
184,ASLK305085Q1,SP-SILK Black 3-0 X 90-25MM 1/2 Circle Round Body,SILK BLACK  3-0 X 90-25MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
185,ASLK305087NE,ANE-SILK Black 3-0 X 76-20MM 1/2 Circle Round Body,SILK BLACK  3-0 X 76-20MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section N,5
186,ASLK305087Q1,SP-SILK Black 3-0 X 76-20MM 1/2 Circle Round Body,SILK BLACK  3-0 X 76-20MM 1/2 CIRCLE ROUND BODY  ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
187,ASLK40 5000,GT-SILK Black 4-0 X 90-16MM 3/8 Circle Cutting,SILK BLACK  4-0 X 90-16MM 3/8 CIRCLE CUTTING ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
188,ASLK405000Q1,SP-SILK Black 4-0 X 90-16MM 3/8 Circle Cutting,SILK BLACK  4-0 X 90-16MM 3/8 CIRCLE CUTTING ,DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
189,ASLS10 214,GT-SILK Black 0 X 76 (76X2),SILK BLACK  0 X 76 (76X2),DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
190,ASLS10214Q1,SP-SILK Black 0 X 75 (75X2),SILK BLACK  0 X 75 (75X2),DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
191,ASLS20 213,GT-SILK Black 2-0 X 76 (76X2),SILK BLACK  2-0 X 76 (76X2),DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
192,ASLS20213Q1,SP-SILK Black 2-0 X 75 (75X2),SILK BLACK  2-0 X 75 (75X2),DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
193,ASLS30 212,GT-SILK Black 3-0 X 76 (76X2),SILK BLACK  3-0 X 76 (76X2),DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
194,ASLS30212Q1,SP-SILK Black 3-0 X 75 (75X2),SILK BLACK  3-0 X 75 (75X2),DZ,12, Suture , P-1 ,Aspiron,Aspiron,NCV,Section M,5
195,AVR KIT - I,AVR KIT FOR DR. MAHESH KEDAR,AVR KIT FOR DR. MAHESH KEDAR,BOX,1, Kit , P-1 ,Meri - Kit,Avr Kit,CV,Section C,5
196,AVR KIT - II,AVR KIT-DR.VINAYAK KARMARKAR,AVR KIT-DR.VINAYAK KARMARKAR,BOX,1, Kit , P-1 ,Meri - Kit,Avr Kit,CV,Section C,5
197,BCA-0.5,TOPICAL SKIN Adhesive Glue (TUBE 0.5ML X 6),TOPICAL SKIN ADH TUBE 0.5ML X 6,BOX,6, Glue , P-1 ,Self Adhesive Glue,Meriglu,Surgical Glue,Section G,5
198,BCA-01,TOPICAL SKIN Adhesive Glue (TUBE 1ML X 6),TOPICAL SKIN ADH TUBE 1ML X 6,BOX,6, Glue , P-1 ,Self Adhesive Glue,Meriglu,Surgical Glue,Section G,5
199,BS6,"BOWEL STRUCTURES- 6""","BOWEL STRUCTURES- 6""",BOX,1, Suture , P-1 ,Others,Others,NCV,Section J,5
200,BW810,BONEWAX X 2 GM,BONEWAX X 2 GM,DZ,12, Others , P-1 ,Uct / Bw,Meril Bonewax,CV,Section C,5
201,CABG KIT - II,CABG KIT FOR DR. BRIJ MOHAN SINGH,CABG KIT FOR DR. BRIJ MOHAN SINGH,BOX,1, Kit , P-1 ,Meri - Kit,Cabg Kit,CV,Section C,5
202,CABG KIT - III,CABG KIT FOR DR. MAHESH KEDAR,CABG KIT FOR DR. MAHESH KEDAR,BOX,1, Kit , P-1 ,Meri - Kit,Cabg Kit,CV,Section C,5
